fattening_day,wts,yr,DOY,RAD,MINT,MAXT,VPR,WIND,RAIN,AHA,OKTA,is_observed,source_day,updated_at,season_start_date
,,,2167,5714,1,3.9,0.593,2.8,0,0.9247889,1.930806,,,,
,,,2168,5917,-1.9,7.2,0.593,1.4,0,0.9289936,1.471512,,,,
,,,2169,4477,-4.4,3,0.538,1,0,0.9328591,4.063437,,,,
,,,2170,4023,-3.4,4.4,0.558,1.2,0,0.9363737,4.739528,,,,
,,,2171,4341,-4,6.1,0.553,1.5,7,0.9395266,4.213557,,,,
,,,2172,2912,2,7.2,0.81,1.8,0.2,0.9423079,6.192962,,,,
,,,2173,2908,3,8.2,0.87,2.1,1,0.9447088,6.172549,,,,
,,,2174,3338,3.6,8.9,0.807,2.9,0,0.9467216,5.588004,,,,
,,,2175,3007,1.7,6,0.67,2.9,0.2,0.9483397,6.07417,,,,
,,,2176,5101,-1.1,5,0.619,2.8,0,0.949558,2.742004,,,,
,,,2177,3779,-1.4,2.7,0.553,1.6,0,0.9503724,5.007581,,,,
,,,2178,5108,-2.6,8.3,0.633,1.3,0,0.9507803,2.706001,,,,
,,,2179,2551,1.6,5.3,0.813,1.5,0,0.9507803,6.613382,,,,
,,,2180,3986,2.7,8.8,0.883,3.4,8.4,0.9503724,4.549965,,,,
,,,2181,4499,7.2,8.9,0.833,5.2,10.4,0.949558,3.713628,,,,
,,,2182,2579,0.8,1.8,0.608,4.6,2,0.9483397,6.633295,,,,
,,,2183,2874,-0.8,3.9,0.548,3.2,0,0.9467216,6.291826,,,,
,,,2184,5030,-1,4.9,0.601,2.6,0,0.9447088,2.953268,,,,
,,,2185,3916,-2.4,4.3,0.582,1.8,0,0.9423079,4.853819,,,,
,,,2186,4130,-1.8,5.2,0.618,2.7,0,0.9395266,4.529116,,,,
,,,2187,2753,1.3,7.4,0.751,3.4,0,0.9363737,6.442505,,,,
,,,2188,2771,2.7,7.6,0.716,4.5,1,0.9328591,6.444625,,,,
,,,2189,4278,-0.4,4.8,0.634,2.2,0,0.9289936,4.384089,,,,
,,,2190,4594,-0.7,4.6,0.622,3.2,0.2,0.9247889,3.923498,,,,
,,,2191,2834,0.1,4.1,0.638,4.3,0,0.9202576,6.446018,,,,
,,,2192,2466,-0.2,1.1,0.568,1.2,1.2,0.9154131,6.90291,,,,
,,,2193,2480,-0.5,2.3,0.618,3.1,4,0.9102692,6.897279,,,,
,,,2194,2495,-1.6,-1.3,0.458,2.8,0,0.9048404,6.935426,,,,
,,,2195,3506,-3.4,0,0.411,1.7,0,0.8991416,5.807688,,,,
,,,2196,3246,-2.3,3.5,0.525,1,0,0.893188,6.123741,,,,
,,,2197,4855,-2.9,3.9,0.531,1,0,0.8869953,3.967335,,,,
,,,2198,5354,-3.6,4,0.521,1,0,0.8805792,3.264524,,,,
,,,2199,3014,-4.6,8,0.628,2.7,0,0.8739554,6.468027,,,,
,,,2200,2793,5.5,9.5,0.888,3,0.4,0.8671399,6.688968,,,,
,,,2201,3472,5.1,9.5,0.901,2.4,5,0.8601484,5.948728,,,,
,,,2202,2698,6.4,11.7,1.058,3.5,4,0.8529965,6.824832,,,,
,,,2203,2745,7.6,13.7,1.031,5,17,0.8456998,6.812352,,,,
,,,2204,2877,9.4,15.4,1.161,5.8,4,0.877322,6.688477,,,,
,,,2205,2779,5.7,8.8,0.798,4.7,4,0.8689813,6.879669,,,,
,,,2206,3636,2.3,6.3,0.615,3.6,0.1,0.8605392,6.070913,,,,
,,,2207,2796,1.8,8,0.705,5.3,4.2,0.8520114,6.945728,,,,
,,,2208,3235,4.6,7.1,0.801,3.8,19,0.8434135,6.539279,,,,
,,,2209,3054,0.4,4.2,0.628,6.3,2,0.8347603,6.790183,,,,
,,,2210,4857,-2.2,2.5,0.531,3.3,12,0.8260659,4.953363,,,,
,,,2211,2927,-0.3,6.7,0.818,2.9,4.4,0.8173439,6.94641,,,,
,,,2212,3361,4.3,6,0.825,2,0.2,0.8086072,6.58653,,,,
,,,2213,4184,1.1,4.4,0.695,1.2,4,0.799868,5.855719,,,,
,,,2214,3443,1.1,4.4,0.705,1.1,0,0.7911379,6.625558,,,,
,,,2215,3075,0.7,5.6,0.751,2.3,3.2,0.7824279,6.977402,,,,
,,,2216,4033,0.5,5.8,0.655,1.6,4,0.773748,6.191143,,,,
,,,2217,4337,-1.7,8.7,0.668,5.4,5,0.7651079,5.956677,,,,
,,,2218,3290,1,1.5,0.568,3.6,1,0.7903083,6.948956,,,,
,,,2219,3381,-1,1.1,0.561,3,5,0.7808905,6.91832,,,,
,,,2220,6320,-2.1,1.2,0.465,3.2,0,0.7715559,4.231305,,,,
,,,2221,9060,-7.3,4.4,0.408,2.6,0,0.7623121,1.005305,,,,
,,,2222,6980,-1.2,12,0.761,6.2,0.9,0.7531658,3.553767,,,,
,,,2223,8743,5.5,14.5,0.821,2.7,0,0.7441232,1.455718,,,,
,,,2224,9357,2.7,15.3,0.751,1.8,0,0.7351898,0.8715004,,,,
,,,2225,9882,-0.1,14.1,0.705,1.6,0,0.7263706,0.3982691,,,,
,,,2226,10191,-0.4,14.7,0.665,1.6,0,0.7176699,0.2264155,,,,
,,,2227,9663,-0.2,14.8,0.705,1.6,0,0.7090916,1.09633,,,,
,,,2228,8882,1.6,17,0.785,2.5,0.8,0.700639,2.180768,,,,
,,,2229,6270,7.4,12,0.791,3.7,0.4,0.6923149,5.028803,,,,
,,,2230,4395,3.8,7.3,0.701,3.3,2,0.7129386,6.631932,,,,
,,,2231,10709,0.8,6.2,0.538,2.6,0,0.7040714,0.7477292,,,,
,,,2232,10748,-4,7.7,0.465,1.5,0,0.6953632,0.9802745,,,,
,,,2233,4336,-2.6,5.2,0.601,1.8,0,0.6868149,6.833961,,,,
,,,2234,9016,2.7,8.5,0.695,3.5,0,0.6784269,3.029389,,,,
,,,2235,8976,-2,6.8,0.595,1.6,0,0.6701993,3.26839,,,,
,,,2236,8341,-3,6,0.575,1.3,0,0.662132,3.993131,,,,
,,,2237,4162,-3.1,5.3,0.648,0.7,0,0.6542244,7.095164,,,,
,,,2238,5741,2.4,7.8,0.658,1.5,0,0.6464759,6.157802,,,,
,,,2239,6706,-0.6,8.8,0.671,2.1,0,0.6388855,5.550767,,,,
,,,2240,4599,1.4,4.8,0.625,3.6,0,0.656811,6.968205,,,,
,,,2241,4690,-1.4,3,0.505,4,0,0.6488184,6.980789,,,,
,,,2242,11782,-2.3,8.9,0.518,2.4,0.2,0.6410042,1.721008,,,,
,,,2243,5785,2.3,11.6,0.785,1.8,5,0.6333662,6.388724,,,,
,,,2244,4588,5.6,9.1,0.955,2,30,0.6259017,7.080726,,,,
,,,2245,5342,-0.3,2.5,0.545,4.2,0.4,0.6186082,6.787608,,,,
,,,2246,12264,-2.9,3.3,0.408,2.3,0,0.6114829,2.049566,,,,
,,,2247,13786,-7,5,0.398,1.6,0,0.604523,0.8639394,,,,
,,,2248,6860,-2.8,2.5,0.431,2,0,0.5977256,6.130772,,,,
,,,2249,12067,-5.6,3.8,0.351,2,0,0.613845,2.721059,,,,
,,,2250,7526,-5,2.7,0.411,1.9,0,0.6067352,5.881114,,,,
,,,2251,8488,-3.4,2.5,0.471,2.9,0,0.5998016,5.362986,,,,
,,,2252,12413,-4.1,2.7,0.388,5.7,0,0.5930407,2.842861,,,,
,,,2253,14476,-4.4,5.3,0.418,4.3,0,0.5864484,1.338946,,,,
,,,2254,14975,-4.2,9.9,0.451,2.2,0,0.5800211,1.067182,,,,
,,,2255,6804,-1.9,9.9,0.558,1.4,6.6,0.5737551,6.494033,,,,
,,,2256,5376,4.4,8.8,0.881,1.8,4.4,0.5676466,7.135062,,,,
,,,2257,5444,5.1,6.7,0.771,2.2,3,0.561692,7.152937,,,,
,,,2258,8601,-0.3,6.5,0.651,2.1,0,0.5762728,5.718434,,,,
,,,2259,7415,0.5,7,0.635,3.5,0,0.5700743,6.372981,,,,
,,,2260,10502,-3.4,5.6,0.505,2,0,0.5640389,4.874174,,,,
,,,2261,7373,-1.5,2.5,0.508,2.2,0.2,0.5581623,6.514675,,,,
,,,2262,11428,-2.8,5.2,0.478,1.8,0,0.5524405,4.526934,,,,
,,,2263,5858,0.1,10.2,0.738,4.4,11,0.5468694,7.176241,,,,
,,,2264,5928,6.3,7.6,0.891,2,35,0.5414451,7.158761,,,,
,,,2265,15800,2.5,14.2,0.851,1.5,0,0.5361638,1.881831,,,,
,,,2266,17407,1.2,17.8,0.741,1.7,0,0.5310217,0.9638092,,,,
,,,2267,17941,1.5,19.8,0.831,1.6,0,0.5443308,0.6698946,,,,
,,,2268,16596,5.2,22.1,0.901,1.9,0.2,0.5389965,1.725734,,,,
,,,2269,15088,8.3,21.3,0.838,2.6,0,0.5338076,2.867886,,,,
,,,2270,10305,9.2,16.3,0.945,3,0,0.5287601,5.521307,,,,
,,,2271,6670,10.2,16,1.071,4.3,0,0.52385,7.064895,,,,
,,,2272,8020,10.4,13.2,0.868,4.5,7,0.5190735,6.616429,,,,
,,,2273,11703,4.3,9.9,0.725,2.6,5,0.5144268,5.106759,,,,
,,,2274,8620,2.3,7.3,0.695,3.4,8.2,0.5099065,6.490373,,,,
,,,2275,7769,1.7,8,0.688,4,2.2,0.5055089,6.842443,,,,
,,,2276,6765,1.4,5.7,0.615,3.5,0.2,0.5177908,7.224105,,,,
,,,2277,9280,-0.6,6.7,0.501,4.6,0,0.5132406,6.398299,,,,
,,,2278,18291,-2.8,8.1,0.448,3.2,0,0.5088175,2.241784,,,,
,,,2279,20469,-2.8,13.3,0.501,2.1,0,0.5045179,1.03567,,,,
,,,2280,20764,-1.8,16.2,0.561,2.5,0,0.5003382,0.9362464,,,,
,,,2281,15489,0.6,16.9,0.715,2.1,0,0.4962751,3.852913,,,,
,,,2282,10463,5.9,17.1,0.845,3.1,0.8,0.4923252,6.068417,,,,
,,,2283,16879,5.6,18.1,0.858,3.3,0,0.4884854,3.252077,,,,
,,,2284,7393,8.9,13.7,0.858,3.6,2,0.4847525,7.181766,,,,
,,,2285,13745,3.3,15.3,0.835,2.2,0,0.4962234,4.88285,,,,
,,,2286,7921,6,14.9,0.975,2.6,1.2,0.4923688,7.050912,,,,
,,,2287,9734,6.6,12.6,0.831,3.3,0.4,0.4886243,6.512023,,,,
,,,2288,8731,6.6,10.2,0.801,4.1,5,0.4849867,6.871947,,,,
,,,2289,11763,3,9.5,0.708,2.9,0,0.4814532,5.897019,,,,
,,,2290,10408,1.2,9.2,0.715,1.9,1,0.4780206,6.401476,,,,
,,,2291,8465,1.2,8.5,0.701,3.8,6.4,0.4746861,7.037661,,,,
,,,2292,9982,1.8,10.8,0.688,3.7,0,0.4714471,6.602759,,,,
,,,2293,9902,1.4,10.4,0.761,2.9,0,0.4683008,6.641189,,,,
,,,2294,18264,1.6,14.1,0.681,3.5,0,0.4652447,3.525954,,,,
,,,2295,14102,1.7,13.1,0.688,3.3,0,0.4759086,5.28819,,,,
,,,2296,19538,2.4,15.1,0.755,2.1,0,0.4727608,3.051026,,,,
,,,2297,17053,3.6,15.3,0.805,2.2,0,0.4697056,4.182787,,,,
,,,2298,14623,2.1,18.4,0.871,1.8,0.2,0.4667404,5.168004,,,,
,,,2299,8286,9.9,12.4,1.061,2.1,2.6,0.4638626,7.198299,,,,
,,,2300,11159,4,13.3,0.851,3.6,7,0.46107,6.418254,,,,
,,,2301,13295,3,12.2,0.725,2.9,0.2,0.4583601,5.788251,,,,
,,,2302,9052,5.4,15.5,0.941,2.7,0,0.4557307,7.056696,,,,
,,,2303,24108,5.9,22.8,1.071,2.4,0,0.4531796,1.227111,,,,
,,,2304,13212,11,18.4,1.175,2.6,0,0.4634291,5.809645,,,,
,,,2305,8853,11.1,14.8,1.168,3.7,0,0.4608068,7.134166,,,,
,,,2306,25310,5.7,18,0.865,4.3,0,0.4582649,1.006243,,,,
,,,2307,25626,5.1,18.2,0.741,4.3,0,0.4558013,1.018988,,,,
,,,2308,25043,4.2,19.3,0.855,1.9,0,0.4534137,1.303759,,,,
,,,2309,19069,7.7,22,1.031,2.9,4,0.4511003,3.899709,,,,
,,,2310,9268,11.1,13.7,1.008,2.2,3.2,0.4488591,7.119683,,,,
,,,2311,9018,7.9,14.6,1.148,1.2,3.8,0.4466881,7.181507,,,,
,,,2312,12997,8.4,16.7,1.108,2.2,0.5,0.4445856,6.102613,,,,
,,,2313,21900,4.1,17.7,0.878,1.6,0,0.4425499,3.008296,,,,
,,,2314,17019,7,18.4,0.935,2.2,0.2,0.4405791,4.888175,,,,
,,,2315,16690,7.5,18.8,1.085,1.5,0,0.4503409,4.99184,,,,
,,,2316,16744,8.9,18.4,0.991,2.9,3,0.4483247,5.029205,,,,
,,,2317,17312,5.4,14.2,0.818,3.2,0.6,0.4463753,4.917674,,,,
,,,2318,16011,4.7,13.7,0.805,2.7,0,0.4444911,5.377506,,,,
,,,2319,14679,5.1,12.2,0.808,2.9,0,0.4426705,5.812727,,,,
,,,2320,9858,5.8,11.8,0.868,3.9,9,0.4409119,7.117612,,,,
,,,2321,10123,6,11.2,0.878,2.6,1,0.4392137,7.063822,,,,
,,,2322,17911,6,17.2,1.015,1.6,0,0.4375746,4.798672,,,,
,,,2323,20584,6.6,19.8,1.095,2,0,0.4359931,3.854026,,,,
,,,2324,20147,7,17.8,1.061,3.9,0,0.434468,4.057605,,,,
,,,2325,11014,7.6,13.1,0.951,3.7,0,0.4329977,6.881361,,,,
,,,2326,21075,5.7,18.1,0.908,2.8,0,0.4425584,3.836425,,,,
,,,2327,27105,4.7,20.9,0.971,2.7,0,0.4410665,1.43308,,,,
,,,2328,27783,7.2,22.7,1.085,4.5,0,0.4396315,1.11541,,,,
,,,2329,28418,7.6,23.8,1.075,2.3,0,0.4382521,0.8833102,,,,
,,,2330,28478,9.2,26.5,1.165,1.6,0,0.4369271,0.8498882,,,,
,,,2331,28534,10.9,25.9,1.208,1.9,0,0.4356553,0.8445775,,,,
,,,2332,24673,9.4,26.9,1.261,1.7,0,0.4344355,2.502801,,,,
,,,2333,12614,12.4,17.7,1.375,1.9,16,0.4332668,6.504576,,,,
,,,2334,17511,9.8,16,0.981,4.6,0,0.4321479,5.192544,,,,
,,,2335,29147,3.9,17,0.708,5.1,0,0.4310781,1.046262,,,,
,,,2336,29328,3.6,18.9,0.691,2.9,0,0.4300562,1.016049,,,,
,,,2337,28702,4.1,22.5,0.861,1.6,0,0.4290814,1.200393,,,,
,,,2338,27006,8.6,24.5,1.095,1.9,0,0.4281528,1.808671,,,,
,,,2339,13441,11.9,18.4,1.175,1.9,0.4,0.4272696,6.372845,,,,
,,,2340,28380,6.6,21,0.891,2.2,0,0.426431,1.404496,,,,
,,,2341,28643,7.8,23.2,0.901,1.8,0,0.4256362,1.314464,,,,
,,,2342,17330,8,21.9,1.238,1.6,3,0.4248846,5.292489,,,,
,,,2343,12150,12.3,19.3,1.368,1.8,4.2,0.4343405,6.702179,,,,
,,,2344,10918,12,19.4,1.571,2.6,8,0.4336099,6.982318,,,,
,,,2345,14175,13.7,19.7,1.388,3.5,0,0.4329247,6.190764,,,,
,,,2346,11363,9.7,15.3,1.215,2.7,0.4,0.4322843,6.923472,,,,
,,,2347,16554,9.5,20.9,1.338,2.7,0,0.4316881,5.546526,,,,
,,,2348,15281,13.1,21.3,1.408,1.9,0,0.4311354,5.903594,,,,
,,,2349,29236,8.7,22.6,1.158,2.7,0,0.4306258,1.081565,,,,
,,,2350,30020,9.3,27.5,1.325,1.7,0,0.4301587,0.6689229,,,,
,,,2351,29724,13.2,29.9,1.458,1.7,0,0.4297338,0.7439748,,,,
,,,2352,29743,14.8,31.2,1.485,2,0,0.4293505,0.7346677,,,,
,,,2353,29035,15.3,31.8,1.455,2.1,0,0.4290086,1.066487,,,,
,,,2354,15499,16.8,23.5,1.798,1.7,3,0.4287077,5.807178,,,,
,,,2355,22556,15.6,22.8,1.308,3,0,0.4284474,3.668621,,,,
,,,2356,17234,9.5,19.6,1.155,4.1,0,0.4282277,5.428104,,,,
,,,2357,26209,9.8,23,1.195,4.7,0,0.4280482,2.364824,,,,
,,,2358,16391,10.6,22.9,1.325,2.3,0,0.4279087,5.640016,,,,
,,,2359,22099,12.6,23.7,1.361,3,0,0.4278092,3.822544,,,,
,,,2360,29727,9.7,26.4,1.238,2.2,0,0.4277496,0.9140658,,,,
,,,2361,28006,12.9,25.2,1.308,3,0,0.4277297,1.599742,,,,
,,,2362,12434,11.3,20.7,1.235,2,1,0.4277496,6.697041,,,,
,,,2363,14650,10.4,18.3,1.151,2.3,0,0.4278092,6.148448,,,,
,,,2364,18053,10.8,21.7,1.118,1.9,2,0.4279087,5.194284,,,,
,,,2365,19604,14,25.8,1.505,3.3,12.2,0.4280482,4.614001,,,,
,,,2366,13647,15.9,24.2,1.608,4,0,0.4282277,6.338791,,,,
,,,2367,21115,14.1,22.3,1.238,2.7,0,0.4284474,4.176611,,,,
,,,2368,25793,12.4,22.7,1.095,1.9,0,0.4287077,2.538391,,,,
,,,2369,27524,9.1,28.5,1.251,1.5,0,0.4290086,1.77255,,,,
,,,2370,18723,15.9,29.8,1.718,2,0,0.4293505,4.825194,,,,
,,,2371,24291,17.6,26.3,1.465,2.4,0,0.4297338,2.934215,,,,
,,,2372,28743,11.5,25.4,1.108,2.5,0,0.4301587,1.300051,,,,
,,,2373,27099,10.6,29.9,1.141,1.8,0,0.4306258,1.942389,,,,
,,,2374,12767,16.2,22.5,1.218,2.5,0,0.4311354,6.584295,,,,
,,,2375,17868,14,22,1.161,3.1,0,0.4316881,5.176186,,,,
,,,2376,21413,11,22.6,1.048,2.2,0,0.4322843,4.052366,,,,
,,,2377,27826,9.5,29.3,1.141,2.2,2,0.4329247,1.569265,,,,
,,,2378,11480,15.3,22,1.651,2,3,0.4336099,6.829849,,,,
,,,2379,14019,14.9,24.6,1.731,1.9,2.6,0.4343405,6.15547,,,,
,,,2380,15534,15.2,28.4,1.668,2.6,10,0.4248846,5.725563,,,,
,,,2381,14280,13,20.1,1.418,3.1,3,0.4256362,6.110799,,,,
,,,2382,16375,12.6,20.4,1.091,3.6,2,0.426431,5.564392,,,,
,,,2383,17785,9.5,19.9,1.145,1.9,0,0.4272696,5.112187,,,,
,,,2384,17843,9.7,20.3,1.128,2.7,7,0.4281528,5.083631,,,,
,,,2385,12310,11,18.7,1.321,1.9,4,0.4290814,6.61003,,,,
,,,2386,14686,11,19.3,1.255,1.7,0,0.4300562,5.970795,,,,
,,,2387,28562,8.2,22.9,1.141,1.5,0,0.4310781,0.9547471,,,,
,,,2388,22345,11.4,24.6,1.501,1.9,0,0.4321479,3.330989,,,,
,,,2389,26343,14.1,29.9,1.725,1.8,0,0.4332668,1.578426,,,,
,,,2390,24592,16.2,30,1.651,3.2,0,0.4344355,2.319282,,,,
,,,2391,13649,16.1,22.2,1.588,2,4,0.4356553,6.146613,,,,
,,,2392,23399,14,27.9,1.795,1.8,2,0.4369271,2.69322,,,,
,,,2393,19345,17.2,27.6,1.885,1.6,4.2,0.4382521,4.209707,,,,
,,,2394,19561,15.2,28,1.888,1.8,0.2,0.4396315,4.102337,,,,
,,,2395,24393,16.2,32,1.898,1.8,0,0.4410665,2.121595,,,,
,,,2396,13986,18.4,28,1.961,2.1,14,0.4425584,5.918441,,,,
,,,2397,17926,17.4,24.4,1.798,2.6,0,0.4329977,4.631225,,,,
,,,2398,27575,12.1,25,1.268,2.8,0,0.434468,0.8105556,,,,
,,,2399,17139,12.6,22.5,1.361,2.6,0,0.4359931,4.948615,,,,
,,,2400,25343,13.2,24.1,1.358,2.7,0,0.4375746,1.680332,,,,
,,,2401,27905,10.8,26.7,1.315,1.8,0,0.4392137,0.4474123,,,,
,,,2402,27353,12.5,29.6,1.518,1.8,0,0.4409119,0.542705,,,,
,,,2403,26139,16.5,29.5,1.601,2.1,0,0.4426705,1.025101,,,,
,,,2404,26248,15.7,31.3,1.651,1.8,0,0.4444911,0.8849285,,,,
,,,2405,26913,15.9,32.7,1.668,2,0,0.4463753,0.4802749,,,,
,,,2406,23660,17.4,33.3,1.791,1.8,0,0.4483247,1.928944,,,,
,,,2407,15442,18,28.3,1.888,1.9,0,0.4503409,5.199258,,,,
,,,2408,19467,16,28.4,1.881,2,7.4,0.4405791,3.630132,,,,
,,,2409,14804,16.6,24.4,1.945,2.1,0,0.4425499,5.352396,,,,
,,,2410,15688,17.5,25.2,1.931,1.5,0,0.4445856,5.00836,,,,
,,,2411,23308,15.7,29.6,1.858,1.5,0,0.4466881,1.753418,,,,
,,,2412,21733,17.1,31.8,1.821,2.4,0.6,0.4488591,2.444637,,,,
,,,2413,14459,18.6,29.6,1.901,1.8,0.2,0.4511003,5.355851,,,,
,,,2414,9473,18.3,22.9,2.048,1.6,24,0.4534137,6.906358,,,,
,,,2415,23520,16,28,1.865,1.3,0,0.4558013,1.348452,,,,
,,,2416,16541,16.8,24.3,1.688,2.7,4,0.4582649,4.499906,,,,
,,,2417,17845,15.7,23.6,1.485,3,0,0.4608068,3.974026,,,,
,,,2418,18688,13.6,23.6,1.465,2.4,0,0.4634291,3.566508,,,,
,,,2419,24429,12.8,26.2,1.548,1.6,0,0.4531796,0.6677029,,,,
,,,2420,11377,15.5,25.1,1.715,1.8,11,0.4557307,6.228247,,,,
,,,2421,8658,17,19.8,1.861,2.2,30,0.4583601,7.028596,,,,
,,,2422,21017,14.5,29.1,1.801,3.5,60,0.46107,2.083257,,,,
,,,2423,10382,15.7,24.7,1.851,1.7,10,0.4638626,6.456597,,,,
,,,2424,15661,14.3,23,1.478,2.6,1,0.4667404,4.525892,,,,
,,,2425,13568,13.3,19.1,1.208,2.8,0,0.4697056,5.374192,,,,
,,,2426,20785,8.9,22.2,1.318,1.3,0,0.4727608,2.056895,,,,
,,,2427,20555,11.7,28.6,1.681,3.3,19,0.4759086,1.935235,,,,
,,,2428,12312,16.7,22.4,1.671,2.5,14,0.4652447,5.637837,,,,
,,,2429,12768,10.8,20,1.391,2.7,12.4,0.4683008,5.473142,,,,
,,,2430,13573,13.2,19.5,1.421,2.7,0.2,0.4714471,5.100185,,,,
,,,2431,22134,10.2,23.4,1.405,1.2,0,0.4746861,0.7694806,,,,
,,,2432,17109,12.7,23.2,1.521,1.5,1,0.4780206,3.34742,,,,
,,,2433,13418,15.5,23.4,1.745,1.5,0.4,0.4814532,4.942691,,,,
,,,2434,10229,15.8,20.1,1.551,2.4,0.4,0.4849867,6.211532,,,,
,,,2435,18055,11.4,20.8,1.258,1.7,0,0.4886243,2.704032,,,,
,,,2436,22882,8,22.7,1.288,1.6,0,0.4923688,0,,,,
,,,2437,18673,11.6,26.7,1.651,1.9,0,0.4962234,2.002661,,,,
,,,2438,21592,14.7,28.1,1.821,1.5,0.2,0.4847525,0,,,,
,,,2439,21463,14.9,28.3,1.898,2,0,0.4884854,0,,,,
,,,2440,21645,14.2,27.6,1.831,1.5,0,0.4923252,0,,,,
,,,2441,19328,14.7,29.6,1.775,1.3,0,0.4962751,1.084594,,,,
,,,2442,20912,14.8,27.3,1.808,1.4,0,0.5003382,0,,,,
,,,2443,20971,13.6,26.8,1.661,1.8,0,0.5045179,0,,,,
,,,2444,20833,12,29.2,1.485,1.7,0,0.5088175,0,,,,
,,,2445,11722,15.8,26.3,1.465,2.2,0,0.5132406,5.078186,,,,
,,,2446,11022,16,23.9,1.598,1.7,5.6,0.5177908,5.322276,,,,
,,,2447,15765,14.5,21.6,1.481,2.1,0.2,0.5055089,2.713402,,,,
,,,2448,16136,10.6,25,1.408,2.5,0,0.5099065,2.401271,,,,
,,,2449,7237,14.5,20.6,1.515,1.3,3.6,0.5144268,6.828724,,,,
,,,2450,11737,10.3,18.6,1.271,2.1,0,0.5190735,4.785732,,,,
,,,2451,17629,7.2,18.5,1.038,2.9,0,0.52385,1.21293,,,,
,,,2452,18367,5.4,20.6,1.081,1.7,0.2,0.5287601,0.5079692,,,,
,,,2453,19374,7,24.7,1.181,1.8,0,0.5338076,0,,,,
,,,2454,9349,11.3,21.2,1.421,1.7,0.6,0.5389965,5.699095,,,,
,,,2455,14923,8.7,20.7,1.231,1.7,0.2,0.5443308,2.415361,,,,
,,,2456,10286,12,19.8,1.211,2.2,0,0.5310217,5.137827,,,,
,,,2457,13787,9,17.4,1.061,2.2,0,0.5361638,3.008154,,,,
,,,2458,6206,10.1,17.7,1.465,3.1,3,0.5414451,6.949423,,,,
,,,2459,11097,9.8,15.3,1.135,2.7,0.2,0.5468694,4.468496,,,,
,,,2460,6730,5.2,12.7,0.998,2.1,0,0.5524405,6.709155,,,,
,,,2461,6311,8.6,14.7,1.141,1.5,0.2,0.5581623,6.835721,,,,
,,,2462,8726,7.2,18.5,1.255,1.5,0,0.5640389,5.569005,,,,
,,,2463,7501,12.3,18.1,1.378,1.1,0,0.5700743,6.140184,,,,
,,,2464,8509,12.9,19.6,1.385,1.2,0.2,0.5762728,5.530284,,,,
,,,2465,13627,8.3,21.9,1.371,1.6,0,0.561692,1.910746,,,,
,,,2466,13669,11.7,23.4,1.398,1.6,0,0.5676466,1.708563,,,,
,,,2467,8184,11.5,19.4,1.305,1.3,0,0.5737551,5.533367,,,,
,,,2468,14274,10.7,21.9,1.338,1.1,0.2,0.5800211,0.879857,,,,
,,,2469,14304,10.5,26.6,1.371,3.3,0,0.5864484,0.6473377,,,,
,,,2470,14431,14.3,27,1.228,4,0,0.5930407,0.4188391,,,,
,,,2471,5481,15,16.4,1.448,2,25,0.5998016,6.797748,,,,
,,,2472,5252,11.4,15.5,1.435,1.3,2,0.6067352,6.876882,,,,
,,,2473,10425,12.9,23.6,1.681,1.7,0.2,0.613845,3.272983,,,,
,,,2474,6159,11.9,19.5,1.608,1.4,9,0.5977256,6.252213,,,,
,,,2475,11330,11.8,18.8,1.375,1.8,0.4,0.604523,2.325045,,,,
,,,2476,6942,9.1,17.2,1.278,1.4,1.2,0.6114829,5.691296,,,,
,,,2477,8497,9.8,18.5,1.275,1.4,0,0.6186082,4.492306,,,,
,,,2478,9039,9.1,17.5,1.198,1.4,5,0.6259017,3.977735,,,,
,,,2479,5278,10,12.7,1.155,2.2,10,0.6333662,6.58887,,,,
,,,2480,5450,7.8,12.6,0.965,2.9,0.2,0.6410042,6.464992,,,,
,,,2481,6836,5.3,12.8,0.888,2.2,10,0.6488184,5.491473,,,,
,,,2482,6727,5.2,13.7,0.945,2.9,2.4,0.656811,5.477875,,,,
,,,2483,5748,5.7,14.2,1.068,1.7,7.2,0.6388855,6.078348,,,,
,,,2484,4481,9.6,14.6,1.391,1.9,5,0.6464759,6.812713,,,,
,,,2485,4938,13.7,21,1.658,3.9,2.8,0.6542244,6.427765,,,,
,,,2486,9265,13.4,19.7,1.291,2.2,0.6,0.662132,2.672165,,,,
,,,2487,10262,10.9,21.6,1.411,1.4,0.2,0.6701993,1.340948,,,,
,,,2488,11077,10.3,22.3,1.398,1.9,0.2,0.6784269,0.1490989,,,,
,,,2489,11428,12.4,23.8,1.411,4,0,0.6868149,0,,,,
,,,2490,4152,14.2,15.8,1.408,1.5,31,0.6953632,6.75661,,,,
,,,2491,4313,9.1,10.6,1.091,2,6,0.7040714,6.63952,,,,
,,,2492,5258,4.3,15.2,1.055,2.8,10,0.7129386,5.860549,,,,
,,,2493,4197,11.1,15.7,1.361,2.3,7,0.6923149,6.585383,,,,
,,,2494,5227,10.1,15.8,1.255,2.6,19,0.700639,5.702835,,,,
,,,2495,11130,6.4,16.8,0.988,2.5,0,0.7090916,0,,,,
,,,2496,4237,5.8,11.3,1.028,2.3,11.6,0.7176699,6.453748,,,,
,,,2497,4823,8.4,13.1,1.125,1,0.8,0.7263706,5.879674,,,,
,,,2498,3688,5.6,9.8,1.091,1.2,23,0.7351898,6.7784,,,,
