abrupt_actuator_changes,actuator_command_changes,comfort_error_max,comfort_error_mean,comfort_error_min,context_counts_json,dominant_climate_context_id,electric_kw_max,electric_kw_mean,electric_kw_min,energy_cost_max,energy_cost_mean,energy_cost_min,first_timestamp,gas_kw_max,gas_kw_mean,gas_kw_min,heating_group_pct_max,heating_group_pct_mean,heating_group_pct_min,heating_ventilation_conflict_penalty_max,heating_ventilation_conflict_penalty_mean,heating_ventilation_conflict_penalty_min,indoor_air_speed_m_s_max,indoor_air_speed_m_s_mean,indoor_air_speed_m_s_min,indoor_rh_pct_max,indoor_rh_pct_mean,indoor_rh_pct_min,indoor_temp_c_max,indoor_temp_c_mean,indoor_temp_c_min,last_timestamp,lct_c_max,lct_c_mean,lct_c_min,learning_elapsed_sec_max,learning_elapsed_sec_mean,learning_elapsed_sec_min,light_on_max,light_on_mean,light_on_min,mpc_score_max,mpc_score_mean,mpc_score_min,oscillation_penalty_max,oscillation_penalty_mean,oscillation_penalty_min,oscillatory_actuator_reversals,outdoor_cloud_okta_max,outdoor_cloud_okta_mean,outdoor_cloud_okta_min,outdoor_rain_mm_day_max,outdoor_rain_mm_day_mean,outdoor_rain_mm_day_min,outdoor_rh_pct_max,outdoor_rh_pct_mean,outdoor_rh_pct_min,outdoor_solar_w_m2_max,outdoor_solar_w_m2_mean,outdoor_solar_w_m2_min,outdoor_temp_c_max,outdoor_temp_c_mean,outdoor_temp_c_min,outdoor_wind_m_s_max,outdoor_wind_m_s_mean,outdoor_wind_m_s_min,period,rl_q_delta_max,rl_q_delta_mean,rl_q_delta_min,rl_td_error_max,rl_td_error_mean,rl_td_error_min,state_estimation_temp_error_c_max,state_estimation_temp_error_c_mean,state_estimation_temp_error_c_min,state_estimation_uncertainty_radius_max,state_estimation_uncertainty_radius_mean,state_estimation_uncertainty_radius_min,steps,switch_penalty_max,switch_penalty_mean,switch_penalty_min,uct_c_max,uct_c_mean,uct_c_min,ventilation_group_pct_max,ventilation_group_pct_mean,ventilation_group_pct_min
4,9,0.004234736842105267,0.0019887070540935674,0.0006718421052631582,"{""C00"": 288}",C00,12.124,11.401666232638867,0.161875,265.524,14.149166232638835,10.36,2017-12-29 00:00:00,263.76,2.2895833333333333,0.0,100.0,0.8680555555555556,0.0,0.5,0.003689236111111111,0.0,0.245771,0.24166864236111105,0.121827,57.2714,25.98957777777779,19.6579,16.1092,15.25556875,14.7553,2017-12-29 23:55:00,-12.5,-12.723958333333334,-13.75,270029.0743935108,269782.7825154356,269537.2070572376,1.0,0.6666666666666666,0.0,2.4911720555849195e+190,1.2627402625623924e+190,2.2275805111347068e+189,1.75,0.01953125,0.0,3,8.0,4.434027777777778,0.0,6.0,6.0,6.0,55.9167,42.876736111111114,31.0,788.3085,195.05910729166663,0.0,12.64,6.548055555555554,0.81,1.12,0.5138020833333329,0.09,2017-12-29,0.016992516997016593,0.0002251493003972848,1.1114186393434977e-07,0.2124064624627074,0.0026236077395379712,-0.0006047832138020848,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.03498263888888889,0.0,31.25,29.52951388888889,23.25,100.0,99.04513888888889,0.0
8,12,0.003919736842105262,0.0023783552631578947,0.0014152631578947389,"{""C00"": 288}",C00,12.124,11.376373263888865,0.0,275.884,15.497623263888759,6.13462,2017-12-30 00:00:00,197.82,2.060625,0.0,75.0,0.78125,0.0,1.0,0.009548611111111112,0.0,0.249132,0.2427421354166667,0.13895,60.2753,37.49581458333337,30.065,15.9895,15.403145138888878,15.0378,2017-12-30 23:55:00,-12.5,-12.769097222222221,-13.5,270568.85725164413,270298.8762672113,270030.7955651283,1.0,0.6666666666666666,0.0,1.055560288111703e+191,6.149436287103817e+190,1.8448347394723525e+190,1.5,0.026692708333333332,0.0,5,8.0,2.4444444444444446,0.0,6.0,6.0,6.0,73.0,57.123263888888886,36.0,800.0,210.61143090277784,0.0,14.32,8.346840277777773,4.16,1.83,0.8533854166666667,0.23,2017-12-30,0.013108055383036013,0.0002308555930774193,1.2269463778302736e-08,0.16385069228795013,0.002702480000252212,-0.0007261100308428858,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.05776909722222223,0.0,29.0,27.336805555555557,23.75,100.0,98.78472222222223,0.0
6,8,0.003937368421052632,0.002349313779239767,0.0012228947368421068,"{""C00"": 288}",C00,12.124,11.433704010416642,0.161875,265.68588,13.952245677083278,10.36,2017-12-31 00:00:00,263.76,2.2895833333333333,0.0,100.0,0.8680555555555556,0.0,0.375,0.003689236111111111,0.0,0.250735,0.24408286805555546,0.166002,36.4342,31.599197222222212,26.7515,15.9962,15.392669097222202,14.9647,2017-12-31 23:55:00,-12.5,-12.765625,-13.5,271092.02900648117,270830.9791895582,270570.58858060837,1.0,0.6666666666666666,0.0,4.98392573508867e+191,2.5989923738404664e+191,7.014503941757788e+190,2.0625,0.025173611111111112,0.0,3,8.0,2.5416666666666665,0.0,6.0,6.0,6.0,69.0,48.53472222222222,28.0,800.0,223.55961319444444,0.0,14.91,8.272690972222227,3.35,2.1733,0.9736805555555554,0.09,2017-12-31,0.013643810776731342,0.00015197116483913647,1.0602458910824453e-09,0.17054763470914175,0.0017408467457212533,-0.0005472501163334975,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.03910590277777778,0.0,29.5,28.3671875,27.25,100.0,99.30555555555556,25.0
10,15,0.0036168421052631575,0.0024160489766081854,0.0011726315789473702,"{""C07"": 288}",C07,12.124,11.29543578124998,0.161875,275.884,14.958769114583236,1.295,2018-01-01 00:00:00,197.82,2.7475,0.0,75.0,1.0416666666666667,0.0,1.0,0.006293402777777778,0.0,0.263874,0.2542557499999999,0.154342,49.1403,28.991175694444436,23.1854,15.8744,15.41781909722222,14.9456,2018-01-01 23:55:00,-12.5,-12.802083333333334,-13.75,271660.98902225494,271375.48661688797,271093.79256010056,1.0,0.6666666666666666,0.0,1.6206987407233438e+220,2.7788681253977075e+218,4.4710302656285985e+191,1.625,0.03819444444444445,0.0,7,8.0,5.440972222222222,2.0,6.0,5.519583333333319,3.36,54.0,41.89756944444444,28.0,452.5483,104.42091076388891,0.0,14.15,8.995329861111113,3.8,4.86,3.4547048611111126,2.2,2018-01-01,0.06582320631018318,0.0006768856596904015,1.0307872555515019e-08,0.8227900788772899,0.008163040621069718,-0.0008187453165691139,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0625,0.06319444444444446,0.0,30.25,28.93142361111111,25.25,100.0,98.26388888888889,0.0
6,10,0.0031452631578947365,0.0016582593201754383,0.0008005263157894733,"{""C11"": 288}",C11,12.124,11.40222833333331,1.295,209.944,13.462853333333289,1.295,2018-01-02 00:00:00,197.82,1.37375,0.0,75.0,0.5208333333333334,0.0,0.75,0.004557291666666667,0.0,0.255813,0.24666072569444442,0.16423,37.7441,33.61214479166668,27.8033,15.6952,15.129928472222211,14.8042,2018-01-02 23:55:00,-6.75,-13.33420138888889,-14.5,272178.87624669075,271928.1802061374,271663.0722537041,1.0,0.6666666666666666,0.0,1.9947119972072676e+248,3.4059148558083017e+246,2.0312031636300361e+220,1.0625,0.017361111111111112,0.0,4,8.0,3.6631944444444446,1.0,19.68,4.646250000000026,2.64,75.9167,61.326388888888886,48.0,585.995,197.9727972222223,0.0,8.46,5.340711805555559,2.1733,3.21,1.5756076388888884,0.21,2018-01-02,0.07152765019005242,0.0004708439287944034,1.484955314268177e-08,0.8940956273756551,0.005854335487754781,-0.0004327191707083067,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,1.0625,0.026085069444444442,0.0,31.0,27.700520833333332,26.5,100.0,99.13194444444444,25.0
0,4,0.0023113157894736826,0.0010712618786549706,0.00033078947368421095,"{""C07"": 288}",C07,12.124,11.515203541666644,6.13462,144.004,11.97312020833331,6.13462,2018-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.001736111111111111,0.0,0.266031,0.25202529166666676,0.239263,35.8838,30.83276597222223,25.5063,15.3783,14.906939583333335,14.6257,2018-01-03 23:55:00,-14.0,-14.23263888888889,-15.0,272667.0373220444,272423.9510459064,272180.57426071167,1.0,0.6666666666666666,0.0,2.958942852439429e+276,5.273481130834722e+274,2.507497979200527e+248,0.0625,0.00021701388888888888,0.0,1,6.0,1.3645833333333333,0.0,2.64,2.6399999999999886,2.64,78.0,64.63888888888889,46.0,740.5431,195.55737465277787,0.0,8.35,3.080538194444444,-0.6408,5.3,2.4246527777777787,0.28,2018-01-03,0.01605234827333138,6.954402644388739e-05,9.156554747757895e-08,0.2006543534166422,0.0008006340996990279,-0.0011456026531693198,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,0.25,0.0019965277777777776,0.0,29.0,27.794270833333332,26.75,100.0,99.91319444444444,75.0
9,13,0.0036544736842105264,0.0014514720394736842,0.0,"{""C11"": 288}",C11,12.124,11.270866753472196,0.161875,67.704,11.492918420138858,0.0,2018-01-04 00:00:00,65.94,0.22895833333333332,0.0,25.0,0.08680555555555555,0.0,0.0,0.0,0.0,0.250112,0.24249909374999998,0.138469,59.7389,27.29131979166667,21.302,15.8887,15.060543402777776,14.611,2018-01-04 23:55:00,-14.0,-14.14236111111111,-14.75,273154.57232427597,272911.5802676289,272668.7661025524,1.0,0.6666666666666666,0.0,inf,inf,3.6694799407978656e+276,1.3125,0.023220486111111112,0.0,6,7.0,2.1631944444444446,0.0,2.64,2.6399999999999886,2.64,68.0,52.31597222222222,35.0,463.6444,121.02804965277781,0.0,10.28,4.332239583333332,-0.91,2.03,1.0293055555555561,0.09,2018-01-04,0.07319789363416503,0.0008259096631544573,4.175339518575072e-08,0.9149736704270628,0.010189044016023004,-0.0008678598604390242,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0625,0.04887152777777778,0.0,29.75,28.55121527777778,22.5,100.0,97.98611111111111,0.0
2,10,0.003988947368421049,4.226425438596491e-05,0.0,"{""C00"": 288}",C00,3.059,1.8433206944444405,0.66304,266.819,1.86353125,0.0,2018-01-05 00:00:00,263.76,1.8316666666666666,0.0,100.0,0.6944444444444444,0.0,0.5,0.0026041666666666665,0.0,0.163711,0.14830926388888888,0.10519,58.0192,24.85101354166664,21.0895,16.0158,15.619847569444444,15.4199,2018-01-05 23:55:00,-14.0,-14.513020833333334,-15.25,273640.2297928333,273398.3840459271,273156.3175678253,1.0,0.6666666666666666,0.0,inf,inf,inf,0.25,0.0008680555555555555,0.0,4,8.0,3.34375,0.0,2.64,2.6399999999999886,2.64,70.0,50.33159722222222,33.0,781.6562,227.23500451388895,0.0,9.02,4.075659722222222,0.33,1.93,0.7540277777777779,0.0808,2018-01-05,0.08,0.007445300255945739,1.3533611342708696e-08,1.0,0.09306625319932173,1.691701420059033e-07,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.01,0.009340277777777775,0.0,29.75,28.553819444444443,22.5,50.0,39.96527777777778,0.0
4,10,0.0032318421052631567,0.0010249570540935668,0.0,"{""C11"": 288}",C11,12.124,10.840702152777764,0.66304,268.13063,12.649346597222175,0.0,2018-01-06 00:00:00,263.76,1.8316666666666666,0.0,100.0,0.6944444444444444,0.0,0.75,0.003472222222222222,0.0,0.246943,0.23805346527777774,0.138116,63.8953,38.08170208333334,29.8507,15.7281,14.926653819444445,14.5613,2018-01-06 23:55:00,-5.25,-11.4296875,-14.25,274136.9488990307,273890.13770053285,273641.9793200493,1.0,0.6666666666666666,0.0,inf,inf,-7.095651649091332,1.5,0.013359375,0.0,4,8.0,4.802083333333333,0.0,29.52,9.008749999999933,2.64,90.0,83.74131944444444,67.0,513.8417,106.19033645833328,0.0,4.68,2.414739583333332,-1.25,1.37,0.7870312500000004,0.06,2018-01-06,0.018407305613721114,0.0004869953835548057,2.7291363058346008e-08,0.2300913201715139,0.006041883804785139,-0.000438084379702941,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.0321875,0.0,31.5,27.94878472222222,24.25,100.0,96.18055555555556,0.0
12,16,0.003498157894736842,0.0009932684576023395,2.631578947366963e-06,"{""C00"": 288}",C00,12.124,11.2903772222222,0.0,274.12,39.68121055555552,0.0,2018-01-07 00:00:00,197.82,2.7475,0.0,75.0,1.0416666666666667,0.0,1.0,0.09895833333333333,0.0,0.252319,0.2453978472222223,0.140958,59.8162,32.15656388888889,24.0191,15.8293,14.863939236111129,14.3459,2018-01-07 23:55:00,-12.25,-12.580729166666666,-13.5,274630.27962994576,274384.44057543494,274138.6915049553,1.0,0.6666666666666666,0.0,1.9067474310057773e+27,4.2907441761340016e+26,2.1300465523942353e+24,2.0625,0.07161458333333333,0.0,7,5.0,2.1527777777777777,0.0,6.24,6.240000000000008,6.24,84.0,71.36284722222223,53.0,681.8703,208.5570232638889,0.0,7.42,2.149027777777776,-3.4892,2.5,1.709583333333333,0.91,2018-01-07,0.05701206440991602,0.0006387876098641601,8.412033847271516e-10,0.7126508051239504,0.007922723027228613,-0.00036621686200422054,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.25416666666666665,0.0,30.25,28.36545138888889,23.75,100.0,98.00347222222223,0.0
4,28,0.003797894736842103,0.0008567333698830411,1.5789473684220474e-06,"{""C00"": 288}",C00,12.124,11.235856961805535,0.161875,274.12,78.09169029513882,4.37063,2018-01-08 00:00:00,263.76,1.6027083333333332,0.0,100.0,0.6076388888888888,0.0,1.0,0.248046875,0.0,0.248407,0.2426051388888889,0.143788,54.0756,23.483710763888894,18.9524,15.9432,14.786804166666672,14.3166,2018-01-08 23:55:00,-12.25,-12.606770833333334,-13.75,275123.01574349403,274877.393597934,274631.9924428463,1.0,0.6666666666666666,0.0,7.46920893313549e+27,1.551789988654383e+27,3.544581006836905e+24,2.5,0.0837673611111111,0.0,17,2.0,0.2916666666666667,0.0,6.24,6.240000000000008,6.24,80.0,57.26215277777778,36.0,800.0,254.1080888888889,0.0,8.37,0.9139756944444445,-4.49,1.68,0.9369444444444441,0.16,2018-01-08,0.013646963045870934,0.00015305546883838568,6.287328796483749e-09,0.17058703807338668,0.001777769772485523,-0.0005989349982630232,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.43927951388888886,0.0,31.5,30.046875,23.75,100.0,98.4375,0.0
2,7,0.0025621052631578933,0.000960966739766081,2.631578947362288e-07,"{""C00"": 288}",C00,12.124,11.462931388888865,1.295,274.12,53.13334805555554,1.295,2018-01-09 00:00:00,197.82,1.1447916666666667,0.0,75.0,0.4340277777777778,0.0,1.0,0.15690104166666666,0.0,0.254031,0.24518891666666676,0.190362,26.8485,23.047282986111096,17.0743,15.4736,14.851754861111102,14.4105,2018-01-09 23:55:00,-12.25,-12.6015625,-13.25,275615.8814063072,275370.379933368,275124.7268576622,1.0,0.6666666666666666,0.0,2.1834879995852185e+28,8.188457966076972e+27,1.2701037664803298e+24,0.875,0.047526041666666664,0.0,2,8.0,1.2777777777777777,0.0,6.24,6.240000000000008,6.24,60.0,50.83680555555556,38.0,768.2818,250.0520222222222,0.0,7.78,1.960729166666666,-3.31,2.85,1.0757812499999997,0.15,2018-01-09,0.07165589777610923,0.00033058615650885276,7.682672553688263e-10,0.8956987222013654,0.003986990359317301,-0.000475451123382431,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0,0.2804253472222222,0.0,32.0,30.169270833333332,28.75,100.0,99.65277777777777,50.0
8,14,0.003664999999999999,0.0010891246345029236,1.8421052631582764e-06,"{""C00"": 288}",C00,12.124,11.355576805555534,1.764,269.89462,15.70578513888877,6.13462,2018-01-10 00:00:00,263.76,2.7475,0.0,100.0,1.0416666666666667,0.0,0.75,0.009982638888888888,0.0,0.251468,0.24370051388888886,0.139364,57.9823,23.9562545138889,19.0574,15.8927,14.913253819444442,14.4664,2018-01-10 23:55:00,-12.25,-12.60329861111111,-13.5,276107.82836794853,275862.79692905315,275617.592587471,1.0,0.6666666666666666,0.0,1.452601097269267e+29,3.719622793450658e+28,3.8144091616700736e+25,1.5,0.027560763888888888,0.0,6,0.0,0.0,0.0,6.24,6.240000000000008,6.24,61.0,50.807291666666664,39.0,800.0,250.58296562499996,0.0,8.75,2.5205729166666684,-2.34,2.32,1.0960243055555554,0.2,2018-01-10,0.00864158406256671,0.00014722452923681838,1.637222929451454e-08,0.10801980078208384,0.0017074344512582214,-0.000536292608766531,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.059505208333333344,0.0,31.5,29.963541666666668,24.0,100.0,98.69791666666667,0.0
8,15,0.003512105263157895,0.0013544362207602335,7.447368421052572e-05,"{""C00"": 288}",C00,12.124,11.274639374999978,0.0,265.68588,14.709014374999912,0.0,2018-01-11 00:00:00,263.76,3.4343749999999997,0.0,100.0,1.3020833333333333,0.0,0.375,0.004557291666666667,0.0,0.25061,0.24352255555555555,0.140743,56.8928,21.24531597222223,18.5064,15.8346,15.014685763888894,14.5283,2018-01-11 23:55:00,-12.25,-12.549479166666666,-13.5,276588.483689785,276350.32538722205,276109.53810477257,1.0,0.6666666666666666,0.0,4.961512999740691e+29,2.188348551326749e+29,6.169938578332812e+27,1.625,0.029296875,0.0,6,8.0,3.4652777777777777,0.0,6.24,6.185000000000006,3.6,61.0,41.994791666666664,26.0,800.0,190.94205520833333,0.0,8.78,3.814357638888889,-1.46,2.14,1.2517534722222223,0.37,2018-01-11,0.05245446588448749,0.000564220278218212,1.792938952860368e-08,0.6556808235560936,0.00686023968446261,-0.0008395179435898292,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.05581597222222222,0.0,31.5,30.614583333333332,24.25,100.0,98.17708333333333,0.0
10,13,0.0037263157894736852,0.0018248757309941507,0.0006299999999999996,"{""C00"": 288}",C00,12.124,11.340963124999979,0.0,275.884,15.233254791666582,0.0,2018-01-12 00:00:00,263.76,2.2895833333333337,0.0,100.0,0.8680555555555556,0.0,1.0,0.009548611111111112,0.0,0.25022,0.24199575347222219,0.139513,57.7582,21.75565173611108,17.1119,15.916,15.192963194444449,14.7394,2018-01-12 23:55:00,-13.5,-13.782118055555555,-14.75,277106.687844038,276840.6172204498,276590.1802585125,1.0,0.6666666666666666,0.0,2.582271171221003e+30,1.1657480450654618e+30,2.3304354505791954e+29,2.0625,0.03537326388888889,0.0,6,8.0,3.857638888888889,0.0,3.36,3.360000000000012,3.36,53.0,37.513888888888886,21.0,772.7407,164.66650798611101,0.0,10.61,5.838993055555556,0.76,2.1,0.7815624999999999,0.12,2018-01-12,0.04823489622374838,0.00034835441573075325,2.686170075261174e-08,0.6029362027968548,0.004231325138067833,-0.0005639301880956404,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.07252604166666668,0.0,30.75,29.888020833333332,23.5,100.0,98.52430555555556,0.0
10,15,0.0033518421052631574,0.0018206633771929823,0.0007242105263157892,"{""C00"": 288}",C00,12.124,11.323539027777759,1.295,266.819,16.360622361110995,1.295,2018-01-13 00:00:00,263.76,3.663333333333333,0.0,100.0,1.3888888888888888,0.0,0.75,0.009548611111111112,0.0,0.251038,0.24259934722222218,0.136328,57.2215,22.67947777777779,18.6291,15.7737,15.191432638888895,14.7752,2018-01-13 23:55:00,-13.5,-13.901909722222221,-14.75,277595.48446059227,277352.0188534309,277108.3864352703,1.0,0.6666666666666666,0.0,1.3350496111192777e+31,4.776977224718201e+30,1.2151343169013634e+30,2.5,0.04079861111111111,0.0,7,5.0,0.6770833333333334,0.0,3.36,3.360000000000012,3.36,51.0,38.53819444444444,28.0,800.0,254.63780972222216,0.0,12.17,5.69767361111111,1.08,2.24,0.9306250000000007,0.09,2018-01-13,0.060597749334115936,0.0004310600595566526,6.252097339842777e-08,0.7574718666764491,0.0052679121405363365,-0.0003441548659189886,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.0896701388888889,0.0,30.75,29.58159722222222,23.5,100.0,98.4375,0.0
6,12,0.0038892105263157897,0.0017448857821637427,0.00017421052631579016,"{""C07"": 288}",C07,12.124,11.377497465277754,1.92588,265.68588,13.896039131944397,3.059,2018-01-14 00:00:00,263.76,2.060625,0.0,100.0,0.78125,0.0,0.25,0.003689236111111111,0.0,0.26397,0.25152802777777805,0.177804,21.8241,18.647096527777762,14.3627,15.9779,15.162917013888883,14.5662,2018-01-14 23:55:00,-13.5,-13.868055555555555,-14.75,278085.7659919262,277841.90134146315,277597.1823441982,1.0,0.6666666666666666,0.0,2.5384769076848432e+59,4.4386873061718635e+57,5.864494942247728e+30,2.0625,0.026258680555555556,0.0,5,6.0,0.8472222222222222,0.0,3.36,3.360000000000012,3.36,46.0,31.48611111111111,21.0,800.0,254.61382013888883,0.0,12.38,5.882812500000002,-1.2,4.88,2.648315972222218,0.3667,2018-01-14,0.05857146370273236,0.00054642143076544,5.516997303445237e-09,0.7321432962841545,0.006578839858975101,-0.00040946617371417915,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.041493055555555554,0.0,32.0,30.56423611111111,29.25,100.0,98.95833333333333,25.0
2,6,0.0023705263157894744,0.00113859831871345,5.263157894724575e-07,"{""C07"": 288}",C07,12.124,11.494407118055529,4.37063,269.89462,18.134198784722194,10.36,2018-01-15 00:00:00,263.76,1.1447916666666667,0.0,100.0,0.4340277777777778,0.0,0.75,0.024088541666666668,0.0,0.258179,0.25050547222222225,0.223753,28.4677,24.95490486111111,16.5623,15.4008,14.930603125000008,14.4747,2018-01-15 23:55:00,-13.25,-14.305555555555555,-15.0,278573.53888607025,278330.53528242395,278087.46264123917,1.0,0.6666666666666666,0.0,2.0645866578356506e+86,1.715505068703032e+84,3.1686903373032878e+59,1.3125,0.006727430555555556,0.0,2,7.0,2.34375,0.0,3.84,2.481666666666653,2.4,74.0,52.25694444444444,30.0,727.6641,236.2208041666667,0.0,8.63,3.2698958333333352,-1.65,3.69,2.1523958333333333,0.26,2018-01-15,0.017454740260298363,0.0003643944873571409,9.92938928856546e-08,0.21818425325373014,0.00448546896594344,-0.00026489261778939177,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0625,0.021527777777777774,0.0,31.5,28.908854166666668,27.75,100.0,99.82638888888889,75.0
2,6,0.0026031578947368432,0.0006433817616959059,2.631578947362288e-07,"{""C00"": 288}",C00,12.124,11.479793437499975,1.92588,275.884,49.71583510416662,4.37063,2018-01-16 00:00:00,263.76,0.9158333333333333,0.0,100.0,0.3472222222222222,0.0,1.0,0.1423611111111111,0.0,0.25062,0.2459984548611111,0.170222,28.1756,25.514090624999998,23.539,15.4892,14.726644791666676,14.3801,2018-01-16 23:55:00,-14.0,-14.339409722222221,-15.0,279060.65463900566,278818.0725800536,278575.23481345177,1.0,0.6666666666666666,0.0,2.3707176737586436e+88,8.106522180393393e+87,1.7158115699798296e+84,2.0625,0.04123263888888889,0.0,2,6.0,1.9027777777777777,0.0,2.4,2.399999999999987,2.4,75.0,63.166666666666664,49.0,759.8617,237.3268954861111,0.0,5.5,0.5888888888888885,-2.92,2.15,1.2561111111111103,0.14,2018-01-16,0.0076800985699664245,6.054026953913774e-05,2.5156025595940434e-09,0.09600123212458023,0.0006881177120957272,-0.00044951462852360624,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.24830729166666662,0.0,29.5,28.72829861111111,27.5,100.0,99.65277777777777,25.0
6,10,0.003304210526315788,0.000752910270467836,0.00010710526315789288,"{""C00"": 288}",C00,12.124,11.411783402777752,0.0,275.884,13.472408402777738,0.0,2018-01-17 00:00:00,263.76,1.1447916666666667,0.0,100.0,0.4340277777777778,0.0,1.0,0.006510416666666667,0.0,0.252211,0.2452897638888888,0.138854,59.5663,26.4678357638889,23.7145,15.7556,14.785826041666663,14.5407,2018-01-17 23:55:00,-14.0,-14.305555555555555,-15.0,279548.2803287506,279305.34523602825,279062.3509232998,1.0,0.6666666666666666,0.0,1.5526993065808223e+89,3.959822709851929e+88,3.0564569359791106e+87,1.3125,0.020399305555555556,0.0,4,8.0,2.7708333333333335,0.0,2.4,2.399999999999987,2.4,78.0,61.517361111111114,47.0,753.4221,205.33046006944448,0.0,5.39,1.2681944444444448,-1.69,2.47,1.3093402777777778,0.33,2018-01-17,0.04440566686820269,0.00033443116255810554,3.497952005826477e-08,0.5550708358525334,0.0040756929664345016,-0.00028578809070467504,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0625,0.05190972222222222,0.0,29.25,28.56857638888889,22.5,100.0,99.04513888888889,0.0
2,6,0.0026471052631578964,0.0010671482090643277,2.736842105263324e-05,"{""C07"": 288}",C07,12.124,11.494407083333309,6.13462,203.95462,12.639198749999963,10.36,2018-01-18 00:00:00,197.82,1.1447916666666667,0.0,75.0,0.4340277777777778,0.0,0.5625,0.0032552083333333335,0.0,0.258723,0.2516530312500002,0.22052,28.1143,26.025185416666652,23.6142,15.5059,14.905516319444441,14.5104,2018-01-18 23:55:00,-14.0,-14.284722222222221,-14.75,280086.07548332214,279811.9631959324,279549.9720699787,1.0,0.6666666666666666,0.0,1.9579792516809106e+117,3.310512324701201e+115,2.903983864659286e+88,0.875,0.005859375,0.0,2,5.0,1.2847222222222223,0.0,2.4,2.399999999999987,2.4,73.0,54.00347222222222,38.0,561.036,193.26665833333337,0.0,7.88,3.175850694444444,-1.28,3.83,2.411128472222223,0.8,2018-01-18,0.015233545417700264,8.032376642352366e-05,7.216789121855527e-08,0.19041931772125326,0.000851132034472532,-0.0004509146787505802,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,0.875,0.008940972222222223,0.0,29.25,28.6875,28.0,100.0,99.82638888888889,75.0
15,17,0.003704736842105263,0.0016749762426900583,1.3157894736858186e-06,"{""C07"": 288}",C07,12.124,11.295435833333311,1.764,275.884,26.6356441666665,1.764,2018-01-19 00:00:00,263.76,4.5791666666666675,0.0,100.0,1.7361111111111112,0.0,1.0,0.050130208333333336,0.0,0.26639,0.2550009375,0.157527,40.7453,21.9207527777778,17.8407,15.9078,15.132750000000003,14.4234,2018-01-19 23:55:00,-14.0,-14.339409722222221,-15.25,280562.92450642586,280326.606585616,280087.76904702187,1.0,0.6666666666666666,0.0,1.6048528674710302e+146,2.772853673040107e+144,4.2843741520724366e+117,1.625,0.059895833333333336,0.0,7,8.0,1.7777777777777777,0.0,2.4,2.399999999999987,2.4,65.0,38.89409722222222,22.0,793.7,250.46284513888884,0.0,11.59,5.772291666666662,-1.99,5.38,3.604739583333334,2.12,2018-01-19,0.02267386610651785,0.0006615627704283158,2.1542395034490625e-08,0.2834233263314732,0.008046705341140877,-0.0009712169887392541,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0625,0.14370659722222223,0.0,30.75,29.553819444444443,25.0,100.0,98.26388888888889,0.0
4,8,0.003023684210526314,0.0007924022295321639,1.3157894736858186e-06,"{""C11"": 288}",C11,12.124,11.433704010416644,0.161875,265.68588,24.02641234374991,1.295,2018-01-20 00:00:00,263.76,1.8316666666666666,0.0,100.0,0.6944444444444444,0.0,0.75,0.042534722222222224,0.0,0.25361,0.2483161076388889,0.167747,39.172,30.704276388888882,21.1074,15.649,14.797139930555561,14.4419,2018-01-20 23:55:00,-7.5,-11.1796875,-14.0,281047.0307853222,280805.55864078057,280564.64162254333,1.0,0.6666666666666666,0.0,9.249213467245819e+172,1.4930302143583107e+171,2.0099547725546715e+146,2.0625,0.025607638888888888,0.0,3,8.0,4.638888888888889,0.0,17.76,9.342916666666671,2.4,88.0,70.99826388888889,39.0,565.9758,140.33335937499996,0.0,5.28,1.7282291666666678,-2.0025,2.78,1.8793402777777777,0.28,2018-01-20,0.0658493348368511,0.0006645242680805047,8.853335842218257e-09,0.8231166854606388,0.008198676915357785,-0.000617804553080803,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.06558159722222222,0.0,31.25,29.416666666666668,27.5,100.0,99.30555555555556,25.0
