comfort_error_mean,comfort_violation_rate,conflict_penalty_mean,context_counts_json,dominant_climate_context_id,energy_kwh_normalized,first_timestamp,last_timestamp,learning_elapsed_sec,mpc_cost_mean,oscillation_penalty_mean,period,prediction_error_mean,reward_mean,rl_q_delta_mean,rl_td_error_mean,steps,switching_penalty_mean,uncertainty_radius_mean
0.0003917436821219722,0.0,0.33860367063492064,"{""C04"": 2016}",C04,7511.536962500322,2018-01-29 00:00:00,2018-02-04 23:55:00,288471.5153105259,2.5070391907213892e+61,0.1380828373015873,2018-W05,0.0,0.503509218051141,0.002114323777835569,0.026429047222944518,2016,0.5773003472222222,0.04999999999999822
0.001299043703007519,0.0,0.08268229166666667,"{""C04"": 2016}",C04,2247.4334295832996,2018-02-05 00:00:00,2018-02-11 23:55:00,292075.99003744125,2.0639192814137888e+109,0.04625496031746032,2018-W06,0.0,0.6529403507669456,0.00029094864478733064,0.003636858059841637,2016,0.19529389880952386,0.04999999999999822
0.0017992981150793644,0.0,0.004836309523809524,"{""C03"": 1440, ""C07"": 288, ""C11"": 288}",C03,2306.6984362499584,2018-02-12 00:00:00,2018-02-18 23:55:00,295739.140638113,inf,0.03208705357142857,2018-W07,0.0,0.8041319526654939,0.000802416066296341,0.01003020082870424,2016,0.06404761904761902,0.04999999999999822
0.0018089114713867984,0.0,0.00548735119047619,"{""C03"": 864, ""C00"": 288, ""C11"": 864}",C03,2216.720187499978,2018-02-19 00:00:00,2018-02-25 23:55:00,299600.06597185135,6.557245482309482e+171,0.021546378968253968,2018-W08,0.0,0.803158010985893,0.0004906883397886824,0.006133604247358511,2016,0.040780009920634915,0.04999999999999822
0.0023477303936925613,0.0,0.005053323412698413,"{""C11"": 288, ""C03"": 288, ""C04"": 576, ""C08"": 864}",C08,2262.969407499955,2018-02-26 00:00:00,2018-03-04 23:55:00,303338.5894243717,1.7018698650245421e+246,0.026041666666666668,2018-W09,0.0,0.7737048190397727,0.0004643475162718981,0.005804343953398735,2016,0.05079365079365077,0.04999999999999822
0.0031082262949039233,0.0,0.007068452380952381,"{""C11"": 1152, ""C06"": 576, ""C07"": 288}",C11,1944.7669216666397,2018-03-05 00:00:00,2018-03-11 23:55:00,306697.311732769,inf,0.018756200396825396,2018-W10,0.0,0.8213796805623791,0.000844503750336134,0.010556296879201633,2016,0.042001488095238085,0.04999999999999822
0.0025767908051378464,0.0,0.004340277777777778,"{""C07"": 864, ""C00"": 288, ""C08"": 576, ""C11"": 288}",C07,2141.17998249998,2018-03-12 00:00:00,2018-03-18 23:55:00,310146.99016809464,6.726212716262621e+207,0.028800843253968252,2018-W11,0.0,0.811820776809561,0.00041816941247940233,0.005227117655992502,2016,0.056684027777777764,0.04999999999999822
0.0035173574561403534,0.0,0.004929315476190476,"{""C06"": 1152, ""C05"": 864}",C06,1443.7152916666405,2018-03-19 00:00:00,2018-03-25 23:55:00,313630.92439222336,1.748324319061921e+256,0.026971726190476192,2018-W12,0.0,0.8690449609280062,0.00043553772254383347,0.005444221531797915,2016,0.059412202380952364,0.04999999999999822
0.003577176665622394,0.0,0.004991319444444444,"{""C05"": 864, ""C06"": 864, ""C07"": 288}",C05,1264.4369204166771,2018-03-26 00:00:00,2018-04-01 23:55:00,317109.27887892723,inf,0.022662450396825396,2018-W13,0.0,0.8843250605799846,0.0003346122849181647,0.004182653561477061,2016,0.04921130952380952,0.04999999999999822
0.0031614408416875575,0.0,0.0032862103174603175,"{""C05"": 288, ""C06"": 864, ""C07"": 288, ""C03"": 288, ""C00"": 288}",C06,1780.986595416654,2018-04-02 00:00:00,2018-04-08 23:55:00,320779.2479121685,1.880689685340202e+102,0.026320684523809524,2018-W14,0.0,0.8439687137186067,0.0004215174543317832,0.005268968179147296,2016,0.054575892857142844,0.04999999999999822
