id,fattening_day,growth_date,tbw_kg,feed_intake_kg_dm_day,beef_production_kg,heat_production,diet,breed,status,raw_json,biological_phase,adg_kg_day,feed_efficiency,dominant_limitation,daily_climate_context_id
422,422,2017-09-09,534.3242721045906,8.36756659599386,233.89962320353072,8.430008405234299,2,6,OK,"{""fattening_day"": 422, ""growth_date"": ""2017-09-09"", ""tbw_kg"": 534.3242721045906, ""feed_intake_kg_dm_day"": 8.36756659599386, ""beef_production_kg"": 233.89962320353072, ""heat_production"": 8.430008405234299, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.1172723584517144, ""feed_efficiency"": 0.1335241668690908, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 252, ""rad"": 0.0, ""mint"": 19.56328113, ""maxt"": 20.26080129, ""vpr"": 1.2152280818010015, ""wind"": 0.0448936710069444, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 569.7398208907372, ""feed1_available_kg_dm_day"": 0.418378329799693, ""feed2_available_kg_dm_day"": 7.949188266194167, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 83.74874055926394, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.1172723584517144,0.1335241668690908,balanced,C10
423,423,2017-09-10,535.4394122949883,8.371525867679939,234.5200503043389,8.419782254188146,2,6,OK,"{""fattening_day"": 423, ""growth_date"": ""2017-09-10"", ""tbw_kg"": 535.4394122949883, ""feed_intake_kg_dm_day"": 8.371525867679939, ""beef_production_kg"": 234.5200503043389, ""heat_production"": 8.419782254188146, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.1151401903977103, ""feed_efficiency"": 0.13320632439337574, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 253, ""rad"": 0.0, ""mint"": 19.567701300000003, ""maxt"": 19.67742552, ""vpr"": 1.1896312235280828, ""wind"": 0.0433303208333333, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 570.8039455926746, ""feed1_available_kg_dm_day"": 0.4185762933839969, ""feed2_available_kg_dm_day"": 7.952949574295942, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 83.7883678527473, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.1151401903977103,0.13320632439337574,balanced,C10
424,424,2017-09-11,536.5524250366137,8.375457634189356,235.1399987026861,8.409538171955493,2,6,OK,"{""fattening_day"": 424, ""growth_date"": ""2017-09-11"", ""tbw_kg"": 536.5524250366137, ""feed_intake_kg_dm_day"": 8.375457634189356, ""beef_production_kg"": 235.1399987026861, ""heat_production"": 8.409538171955493, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.1130127416254254, ""feed_efficiency"": 0.13288978229464254, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 254, ""rad"": 0.0, ""mint"": 19.57420155, ""maxt"": 20.0998551, ""vpr"": 1.2085492312153625, ""wind"": 0.044912384375, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 1.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 571.8664650740021, ""feed1_available_kg_dm_day"": 0.4187728817094678, ""feed2_available_kg_dm_day"": 7.956684752479888, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 83.82771985425923, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.1130127416254254,0.13288978229464254,balanced,C10
425,425,2017-09-12,537.6633149999162,8.37936194585208,235.75946678175157,8.399276227341083,2,6,OK,"{""fattening_day"": 425, ""growth_date"": ""2017-09-12"", ""tbw_kg"": 537.6633149999162, ""feed_intake_kg_dm_day"": 8.37936194585208, ""beef_production_kg"": 235.75946678175157, ""heat_production"": 8.399276227341083, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.1108899633024976, ""feed_efficiency"": 0.13257452900126912, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 255, ""rad"": 0.0, ""mint"": 19.56744129, ""maxt"": 20.30491632, ""vpr"": 1.2173840639760791, ""wind"": 0.044711953298611, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 1.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 572.9273775899072, ""feed1_available_kg_dm_day"": 0.418968097292604, ""feed2_available_kg_dm_day"": 7.960393848559476, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 83.86679706753895, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.1108899633024976,0.13257452900126912,balanced,C10
426,426,2017-09-13,538.7720868074555,8.383238853892971,236.3784529218453,8.388996491384912,2,6,OK,"{""fattening_day"": 426, ""growth_date"": ""2017-09-13"", ""tbw_kg"": 538.7720868074555, ""feed_intake_kg_dm_day"": 8.383238853892971, ""beef_production_kg"": 236.3784529218453, ""heat_production"": 8.388996491384912, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.1087718075392559, ""feed_efficiency"": 0.13226055309450827, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 256, ""rad"": 0.0, ""mint"": 19.56449451, ""maxt"": 20.452602, ""vpr"": 1.2238682398368474, ""wind"": 0.0452048642361111, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 573.9866814227777, ""feed1_available_kg_dm_day"": 0.4191619426946485, ""feed2_available_kg_dm_day"": 7.964076911198322, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 83.90560000528242, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.1087718075392559,0.13226055309450827,balanced,C10
427,427,2017-09-14,539.8787450348229,8.387088410419663,236.99695550060127,8.378699037318666,2,6,OK,"{""fattening_day"": 427, ""growth_date"": ""2017-09-14"", ""tbw_kg"": 539.8787450348229, ""feed_intake_kg_dm_day"": 8.387088410419663, ""beef_production_kg"": 236.99695550060127, ""heat_production"": 8.378699037318666, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.1066582273674612, ""feed_efficiency"": 0.13194784330550388, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 257, ""rad"": 0.0, ""mint"": 19.5651012, ""maxt"": 20.30968317, ""vpr"": 1.2174925321025114, ""wind"": 0.0448542078124999, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 575.0443748820917, ""feed1_available_kg_dm_day"": 0.4193544205209831, ""feed2_available_kg_dm_day"": 7.967733989898679, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 83.94412918902106, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.1066582273674612,0.13194784330550388,balanced,C10
428,428,2017-09-15,540.9832942115454,8.3909106683969,237.61497289316716,8.368383940492752,2,6,OK,"{""fattening_day"": 428, ""growth_date"": ""2017-09-15"", ""tbw_kg"": 540.9832942115454, ""feed_intake_kg_dm_day"": 8.3909106683969, ""beef_production_kg"": 237.61497289316716, ""heat_production"": 8.368383940492752, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.1045491767224576, ""feed_efficiency"": 0.13163638851293882, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 258, ""rad"": 0.0, ""mint"": 19.55548083, ""maxt"": 20.04117951, ""vpr"": 1.2051162935619042, ""wind"": 0.0450463461805555, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 576.1004563043086, ""feed1_available_kg_dm_day"": 0.419545533419845, ""feed2_available_kg_dm_day"": 7.971365134977055, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 83.98238514886482, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.1045491767224576,0.13163638851293882,balanced,C10
429,429,2017-09-16,542.0857388219695,8.394705681638344,238.23250347239093,8.358051278341492,2,6,OK,"{""fattening_day"": 429, ""growth_date"": ""2017-09-16"", ""tbw_kg"": 542.0857388219695, ""feed_intake_kg_dm_day"": 8.394705681638344, ""beef_production_kg"": 238.23250347239093, ""heat_production"": 8.358051278341492, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.1024446104240724, ""feed_efficiency"": 0.13132617774026772, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 259, ""rad"": 0.0, ""mint"": 19.42547583, ""maxt"": 20.30387628, ""vpr"": 1.2110071235956, ""wind"": 0.0583732951388888, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 577.1549240527589, ""feed1_available_kg_dm_day"": 0.4197352840819172, ""feed2_available_kg_dm_day"": 7.974970397556427, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.02036842342027, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.1024446104240724,0.13132617774026772,balanced,C10
430,430,2017-09-17,543.1860833061291,8.398473504778877,238.8495456090054,8.34770113030668,2,6,OK,"{""fattening_day"": 430, ""growth_date"": ""2017-09-17"", ""tbw_kg"": 543.1860833061291, ""feed_intake_kg_dm_day"": 8.398473504778877, ""beef_production_kg"": 238.8495456090054, ""heat_production"": 8.34770113030668, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.1003444841596774, ""feed_efficiency"": 0.13101720015352342, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 260, ""rad"": 0.0, ""mint"": 19.40588841, ""maxt"": 20.0651871, ""vpr"": 1.1995641180669905, ""wind"": 0.0669381440972222, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 578.2077765175346, ""feed1_available_kg_dm_day"": 0.4199236752389439, ""feed2_available_kg_dm_day"": 7.978549829539933, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.05807955951337, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C05""}",P3,1.1003444841596774,0.13101720015352342,balanced,C05
431,431,2017-09-18,544.2843320605934,8.402214193266975,239.46609767180811,8.337333577805202,2,6,OK,"{""fattening_day"": 431, ""growth_date"": ""2017-09-18"", ""tbw_kg"": 544.2843320605934, ""feed_intake_kg_dm_day"": 8.402214193266975, ""beef_production_kg"": 239.46609767180811, ""heat_production"": 8.337333577805202, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.0982487544642936, ""feed_efficiency"": 0.1307094450584661, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 261, ""rad"": 0.0, ""mint"": 19.33525236, ""maxt"": 20.02167876, ""vpr"": 1.1945371888846394, ""wind"": 0.0647681475694444, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 579.2590121153786, ""feed1_available_kg_dm_day"": 0.4201107096633487, ""feed2_available_kg_dm_day"": 7.982103483603626, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.09551911211311, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C05""}",P3,1.0982487544642936,0.1307094450584661,balanced,C05
432,432,2017-09-19,545.3804894392982,8.405927803341472,240.0821580278404,8.326948704163431,2,6,OK,"{""fattening_day"": 432, ""growth_date"": ""2017-09-19"", ""tbw_kg"": 545.3804894392982, ""feed_intake_kg_dm_day"": 8.405927803341472, ""beef_production_kg"": 240.0821580278404, ""heat_production"": 8.326948704163431, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.0961573787047882, ""feed_efficiency"": 0.13040290189847345, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 262, ""rad"": 0.0, ""mint"": 19.3371591, ""maxt"": 20.010238320000003, ""vpr"": 1.1941181604287388, ""wind"": 0.0637743795138888, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 580.3086292895755, ""feed1_available_kg_dm_day"": 0.4202963901670736, ""feed2_available_kg_dm_day"": 7.985631413174397, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.13268764409901, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.0961573787047882,0.13040290189847345,balanced,C10
433,433,2017-09-20,546.4745597543621,8.409614392022762,240.69772504256184,8.316546594581867,2,6,OK,"{""fattening_day"": 433, ""growth_date"": ""2017-09-20"", ""tbw_kg"": 546.4745597543621, ""feed_intake_kg_dm_day"": 8.409614392022762, ""beef_production_kg"": 240.69772504256184, ""heat_production"": 8.316546594581867, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.0940703150638456, ""feed_efficiency"": 0.13009756025218763, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 263, ""rad"": 0.0, ""mint"": 19.37728731, ""maxt"": 20.40649356, ""vpr"": 1.2134307673616136, ""wind"": 0.0659651921875, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 581.3566265098412, ""feed1_available_kg_dm_day"": 0.4204807196011381, ""feed2_available_kg_dm_day"": 7.989133672421624, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.16958572617298, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.0940703150638456,0.13009756025218763,balanced,C10
434,434,2017-09-21,547.5665472768837,8.413274017085778,241.31279708002396,8.306127336062936,2,6,OK,"{""fattening_day"": 434, ""growth_date"": ""2017-09-21"", ""tbw_kg"": 547.5665472768837, ""feed_intake_kg_dm_day"": 8.413274017085778, ""beef_production_kg"": 241.31279708002396, ""heat_production"": 8.306127336062936, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.0919875225216629, ""feed_efficiency"": 0.12979340983118362, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 264, ""rad"": 0.0, ""mint"": 19.31947842, ""maxt"": 20.06995395, ""vpr"": 1.1959666635377315, ""wind"": 0.0646395920138889, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 582.4030022722133, ""feed1_available_kg_dm_day"": 0.4206637008542889, ""feed2_available_kg_dm_day"": 7.992610316231488, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.20621393658878, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.0919875225216629,0.12979340983118362,balanced,C10
435,435,2017-09-22,548.6564562377239,8.416906737057857,241.92737250303864,8.295691017391128,2,6,OK,"{""fattening_day"": 435, ""growth_date"": ""2017-09-22"", ""tbw_kg"": 548.6564562377239, ""feed_intake_kg_dm_day"": 8.416906737057857, ""beef_production_kg"": 241.92737250303864, ""heat_production"": 8.295691017391128, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.0899089608401482, ""feed_efficiency"": 0.1294904404775581, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 265, ""rad"": 0.0, ""mint"": 19.40710179, ""maxt"": 20.02497222, ""vpr"": 1.197844407653627, ""wind"": 0.0572762503472221, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 583.4477550989401, ""feed1_available_kg_dm_day"": 0.4208453368528929, ""feed2_available_kg_dm_day"": 7.996061400204964, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.24257286113108, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.0899089608401482,0.1294904404775581,balanced,C10
436,436,2017-09-23,549.7442908282729,8.420512611192501,242.54144967334665,8.285237729062207,2,6,OK,"{""fattening_day"": 436, ""growth_date"": ""2017-09-23"", ""tbw_kg"": 549.7442908282729, ""feed_intake_kg_dm_day"": 8.420512611192501, ""beef_production_kg"": 242.54144967334665, ""heat_production"": 8.285237729062207, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.0878345905490505, ""feed_efficiency"": 0.12918864216212994, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 266, ""rad"": 0.0, ""mint"": 19.56449451, ""maxt"": 20.44861518, ""vpr"": 1.223689229358266, ""wind"": 0.0467130215277777, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 584.4908835383717, ""feed1_available_kg_dm_day"": 0.4210256305596251, ""feed2_available_kg_dm_day"": 7.999486980632876, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.27866309285221, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P3,1.0878345905490505,0.12918864216212994,balanced,C10
437,437,2017-09-24,550.8300552012008,8.424091699458877,243.1550269517814,8.27476756324693,2,6,OK,"{""fattening_day"": 437, ""growth_date"": ""2017-09-24"", ""tbw_kg"": 550.8300552012008, ""feed_intake_kg_dm_day"": 8.424091699458877, ""beef_production_kg"": 243.1550269517814, ""heat_production"": 8.27476756324693, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.0857643729278834, ""feed_efficiency"": 0.12888800498190536, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 267, ""rad"": 0.0, ""mint"": 19.56466785, ""maxt"": 20.299716120000003, ""vpr"": 1.2170277283144566, ""wind"": 0.0480697883680555, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 585.5323861648492, ""feed1_available_kg_dm_day"": 0.4212045849729439, ""feed2_available_kg_dm_day"": 8.002887114485933, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.31448523196768, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C02""}",P3,1.0857643729278834,0.12888800498190536,balanced,C02
438,438,2017-09-25,551.9137534711936,8.427644062527266,243.7681026984313,8.264280613745477,2,6,OK,"{""fattening_day"": 438, ""growth_date"": ""2017-09-25"", ""tbw_kg"": 551.9137534711936, ""feed_intake_kg_dm_day"": 8.427644062527266, ""beef_production_kg"": 243.7681026984313, ""heat_production"": 8.264280613745477, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.0836982699927376, ""feed_efficiency"": 0.12858851915819522, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 268, ""rad"": 0.0, ""mint"": 19.45832376, ""maxt"": 20.05001985, ""vpr"": 1.2012094178791617, ""wind"": 0.0550839130208333, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 1.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 586.5722615785945, ""feed1_available_kg_dm_day"": 0.4213822031263633, ""feed2_available_kg_dm_day"": 8.006261859400903, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.35003988571005, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C05""}",P3,1.0836982699927376,0.12858851915819522,balanced,C05
439,439,2017-09-26,552.9953897156745,8.431169761754727,244.3806752727991,8.253776975944866,2,6,OK,"{""fattening_day"": 439, ""growth_date"": ""2017-09-26"", ""tbw_kg"": 552.9953897156745, ""feed_intake_kg_dm_day"": 8.431169761754727, ""beef_production_kg"": 244.3806752727991, ""heat_production"": 8.253776975944866, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P3"", ""adg_kg_day"": 1.0816362444809329, ""feed_efficiency"": 0.12829017503448045, ""dominant_limitation"": ""balanced"", ""status"": ""OK"", ""doy"": 269, ""rad"": 0.0, ""mint"": 19.3137582, ""maxt"": 20.04343293, ""vpr"": 1.1945486187382093, ""wind"": 0.0595385029513889, ""rain"": 3.6000000000000147, ""aha"": 1.3, ""okta"": 1.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 587.6105084056003, ""feed1_available_kg_dm_day"": 0.4215584880877364, ""feed2_available_kg_dm_day"": 8.00961127366699, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 84.38532766818578, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C05""}",P3,1.0816362444809329,0.12829017503448045,balanced,C05
