fattening_day,doy,rad,mint,maxt,vpr,wind,rain,aha,okta,growth_start_date,growth_date,tbw_kg,genetic_potential_tbw_kg,feed_intake_kg_dm_day,feed1_available_kg_dm_day,feed2_available_kg_dm_day,feed3_available_kg_dm_day,feed4_available_kg_dm_day,beef_production_kg,beef_event_kg,me_uptake_mj_day,heat_production,genotype,heat_stress,cold_stress,digestion_cap,energy,protein,scale,breed,diet,sex_animal,housing,case_id
233,233,0,19.273889999999998,26.120820000000002,1.478,1.9,2.6,0.463862624,6.802153433,1998-01-01,1998-08-21,327.05103994513524,343.50225897774317,8.451020795264807,0.3270510399451353,8.12396975531967,0.0,0.0,135.13422065662607,0.0,71.29472965239279,8.168595124094342,0.0,4.5,0.0,2.5,0.0,0.0,1,6,5,0,0,5
234,234,0,18.75387,22.39401,1.848,1.4,2.8,0.466740365,7.040454201,1998-01-01,1998-08-22,328.34932880995706,344.80187839110806,8.476803090684914,0.3283493288099571,8.148453761874958,0.0,0.0,135.70639542473234,0.0,71.51344353486265,8.217220096949447,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
235,235,0,17.8005,26.55417,1.538,1.2,0.0,0.4697056,3.278286327,1998-01-01,1998-08-23,329.65332986839104,346.10081945781087,8.188951730734289,0.3296533298683911,7.859298400865898,0.0,0.0,136.28202244840708,0.0,69.13510768637808,7.474422134080392,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
236,236,0,17.19381,22.30734,1.508,1.25,5.2,0.472760827,6.099479344,1998-01-01,1998-08-24,330.83761960950295,347.39907375073017,8.526153137725224,0.330837619609503,8.195315518115722,0.0,0.0,136.8056616360389,0.0,71.93209807810409,8.267638998633878,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
237,237,0,13.466999999999999,25.42746,1.273,0.9,0.0,0.475908629,3.260862452,1998-01-01,1998-08-25,332.1458540719642,348.6966328816982,8.428719926331683,0.33214585407196423,8.096574072259719,0.0,0.0,137.38487327663876,0.0,71.1305544741025,7.982493821494987,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
238,238,0,12.51363,29.15427,1.243,0.9,0.0,0.465244685,0.404770073,1998-01-01,1998-08-26,333.40701817273583,349.99348850153854,8.271119616847848,0.3334070181727358,7.9377125986751125,0.0,0.0,137.94416340416865,0.0,69.83060231127047,7.578574232546355,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
239,239,0,14.94039,22.740689999999997,1.113,1.9,0.0,0.468300807,4.967838524,1998-01-01,1998-08-27,334.60262577300796,351.2896323001005,8.600665489909073,0.334602625773008,8.266062864136064,0.0,0.0,138.4751888230711,0.0,72.56424585683133,8.343694711182042,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
240,240,0,11.82027,22.30734,0.883,2.3,0.0,0.471447102,2.659273317,1998-01-01,1998-08-28,335.9171860737301,352.5850560062912,8.62663706582679,0.3359171860737301,8.290719879753059,0.0,0.0,139.05983917259996,0.0,72.78459253111123,8.37028888332329,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
241,241,0,10.60689,22.39401,0.838,1.35,0.0,0.474686139,1.077169798,1998-01-01,1998-08-29,337.23390817595487,353.8797513881078,8.652628405758438,0.3372339081759549,8.315394497582483,0.0,0.0,139.6464197944659,0.0,73.0051115570253,8.396888704809083,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
242,242,0,9.48018,24.56076,0.908,0.8,0.0,0.478020575,0.570083179,1998-01-01,1998-08-30,338.5527867587244,355.1737102526671,8.678639404002007,0.3385527867587244,8.340086617243283,0.0,0.0,140.23493440220614,0.0,73.22580203789947,8.423493968933425,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
243,243,0,10.60689,30.28098,1.113,0.55,0.0,0.48145316,1.569592987,1998-01-01,1998-08-31,339.87381655418716,356.46692444623284,8.128993741167086,0.33987381655418714,7.7891199246128995,0.0,0.0,140.82538671058808,0.0,68.67972255682693,7.104912263510073,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
244,244,0,17.97384,28.46091,1.658,0.7,0.0,0.484986738,6.212648058,1998-01-01,1998-09-01,340.98635284913667,357.75938585424285,7.9902209727717555,0.3409863528491367,7.649234619922619,0.0,0.0,141.32347587111138,0.0,67.53507588221424,6.6487744597253435,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
245,245,0,18.6672,29.50095,1.713,0.95,3.0,0.488624255,6.197017297,1998-01-01,1998-09-02,342.02625182770333,359.0510864013331,8.047466133791383,0.34202625182770335,7.70543988196368,0.0,0.0,141.7895792703235,0.0,68.01328181679774,6.778561019151053,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
246,246,0,20.487270000000002,25.77414,1.558,1.75,0.2,0.492368759,4.27142761,1998-01-01,1998-09-03,343.08535043512074,360.3420180513617,8.465049092768075,0.34308535043512073,8.121963742332953,0.0,0.0,142.26475014109946,0.0,71.47537567131565,7.782690522903138,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
247,247,0,13.987020000000001,20.74728,1.543,0.8,10.0,0.496223403,6.958224741,1998-01-01,1998-09-04,344.300037093654,361.63217280743015,8.791722089112467,0.34430003709365403,8.447422052018812,0.0,0.0,142.810283967192,0.0,74.18530682168694,8.537202008200204,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
248,248,0,17.45382,24.21408,1.443,1.45,1.0,0.48475247,4.621896191,1998-01-01,1998-09-05,345.63070957118396,362.9215427119028,8.70102861187633,0.34563070957118397,8.355397902305146,0.0,0.0,143.40874691367435,0.0,73.43966245074206,8.287658658942995,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
249,249,0,15.373739999999998,25.34079,1.318,0.65,0.0,0.488485354,1.654167231,1998-01-01,1998-09-06,346.9205175444478,364.21011984642587,8.258249812720411,0.34692051754444786,7.911329295175963,0.0,0.0,143.9898066662268,0.0,69.77837842932512,7.216624507889584,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
250,250,0,16.50045,24.734099999999998,1.518,0.7,2.0,0.492325194,4.785145915,1998-01-01,1998-09-07,348.04201338400884,365.4978963319443,8.292941751529051,0.34804201338400886,7.944899738145042,0.0,0.0,144.4958399918445,0.0,70.07015845519128,7.276354687073464,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
251,251,0,16.760460000000002,25.080779999999997,1.398,1.2,0.0,0.496275078,5.599767449,1998-01-01,1998-09-08,349.171478508917,366.78486432871694,8.590903071970988,0.349171478508917,8.241731593462072,0.0,0.0,145.0060687436408,0.0,72.54199717240537,7.926279925035214,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
252,252,0,16.84713,31.06101,1.553,1.2,0.0,0.500338201,3.121194679,1998-01-01,1998-09-09,350.4003857945267,368.0710160363302,8.22081309341364,0.3504003857945267,7.870412707619113,0.0,0.0,145.56188445305196,0.0,69.4823747845354,6.970655524657475,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
253,253,0,19.44723,21.2673,1.638,0.85,22.0,0.504517862,6.967790233,1998-01-01,1998-09-10,351.47968897423766,369.3563436937105,8.93239360523148,0.35147968897423765,8.580913916257243,0.0,0.0,146.05073655741785,0.0,75.37902402017066,8.678699424568478,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
254,254,0,17.54049,22.220670000000002,1.453,1.2,16.0,0.508817472,6.157062926,1998-01-01,1998-09-11,352.8220027595732,370.64083957913465,8.956787750337577,0.3528220027595732,8.603965747578004,0.0,0.0,146.6593719170134,0.0,75.58642024474055,8.70202437662202,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
255,255,0,14.767050000000001,19.88058,1.063,2.3,3.0,0.513240555,6.097720611,1998-01-01,1998-09-12,354.1658871458944,371.92449601023975,8.969910950957646,0.35416588714589436,8.615745063811751,0.0,0.0,147.26975576040053,0.0,75.70049267974436,8.704855732107688,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
256,256,0,10.78023,16.32711,0.948,2.05,10.0,0.517790752,6.664679488,1998-01-01,1998-09-13,355.5081797059064,373.2073053440305,8.983000809523434,0.3555081797059064,8.627492629817528,0.0,0.0,147.88045351640244,0.0,75.81428262109142,8.707644990709305,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
257,257,0,13.03365,19.79391,0.993,1.95,1.4,0.505508909,5.059721282,1998-01-01,1998-09-14,356.84888811156094,374.489259976885,8.996057058305505,0.3568488881115609,8.639208170193944,0.0,0.0,148.4914635326113,0.0,75.92778788267664,8.710391636913148,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
258,258,0,14.07369,20.31393,1.123,2.05,4.0,0.509906477,5.559990182,1998-01-01,1998-09-15,358.18801980083384,375.7703523445606,9.009079437759237,0.35818801980083387,8.650891417958404,0.0,0.0,149.10278413309896,0.0,76.041006345229,8.71309517298068,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
259,259,0,15.027059999999999,21.44064,1.303,1.9,1.4,0.514426832,5.661789679,1998-01-01,1998-09-16,359.5255819846788,377.0505749221959,9.022067696290062,0.3595255819846788,8.662542114305383,0.0,0.0,149.7144136188749,0.0,76.1539359543958,8.715755118483852,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
260,260,0,14.3337,21.2673,1.118,1.35,0.0,0.51907347,3.972382019,1998-01-01,1998-09-17,360.86158165376014,378.32992022431404,9.034498078422637,0.36086158165376014,8.673636496768877,0.0,0.0,150.32635026833708,0.0,76.26223973228119,8.717420157640351,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
261,261,0,10.60689,22.220670000000002,1.053,1.0,0.0,0.523849989,1.331478969,1998-01-01,1998-09-18,362.1958800464344,379.608380804822,9.046836556301388,0.36219588004643444,8.684640676254954,0.0,0.0,150.93852556472297,0.0,76.36977564659739,8.718938574299015,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
262,262,0,9.82686,22.65402,1.038,0.9,0.0,0.528760099,0.0,1998-01-01,1998-09-19,363.528468854648,380.8859492570101,9.05913351359898,0.363528468854648,8.695605044744331,0.0,0.0,151.55093048241991,0.0,76.47696087062816,8.72040207412681,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
263,263,0,10.17354,21.96066,1.058,0.8,0.0,0.533807621,0.59842254,1998-01-01,1998-09-20,364.859353718221,382.1626182135492,9.071388819088922,0.36485935371822104,8.7065294653707,0.0,0.0,152.16356243706247,0.0,76.58379434042152,8.721810425146055,0.0,0.0,0.0,2.5,0.0,0.0,1,6,5,0,0,5
264,264,0,10.26021,23.0007,1.128,0.65,0.0,0.538996489,0.770152378,1998-01-01,1998-09-21,366.1885401053186,383.4383803464875,9.083602346666087,0.36618854010531865,8.717413806560769,0.0,0.0,152.77641883577814,0.0,76.69027503374288,8.689498890812708,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
265,265,0,11.47359,24.38742,1.253,0.7,0.0,0.544330752,1.885589988,1998-01-01,1998-09-22,367.51091024295704,384.7132283672447,8.97795654667951,0.367510910242957,8.610445636436552,0.0,0.0,153.38713107988934,0.0,75.82078317263411,8.411081584369947,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
266,266,0,12.77364,24.907439999999998,1.293,0.7,0.0,0.531021683,0.673723492,1998-01-01,1998-09-23,368.7891031512663,385.9871550266055,8.82560464723959,0.36878910315126634,8.456815544088323,0.0,0.0,153.97839712453117,0.0,74.5643594409921,8.036253214375389,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
267,267,0,15.200399999999998,22.04733,1.368,0.8,0.0,0.536163816,6.84749338,1998-01-01,1998-09-24,370.0087006111049,387.2601531147121,8.86775012092127,0.37000870061110497,8.497741420310165,0.0,0.0,154.54341540783832,0.0,74.91825368110709,8.14526805895964,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
268,268,0,12.77364,25.514129999999998,1.353,1.75,0.2,0.541445145,3.026655431,1998-01-01,1998-09-25,371.2433049262026,388.53221546105397,9.132719688969463,0.3712433049262026,8.76147638404326,0.0,0.0,155.11618061585685,0.0,77.11732394547178,8.732558060142386,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
269,269,0,19.18722,21.78732,1.418,2.35,21.0,0.546869425,7.248745239,1998-01-01,1998-09-26,372.56525546947273,389.80333493445767,9.144710270858235,0.3725652554694727,8.772145015388762,0.0,0.0,155.73033983364743,0.0,77.22192941666516,8.733593325205023,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
270,270,0,15.027059999999999,23.0007,1.253,2.25,3.4,0.5524405,5.155150892,1998-01-01,1998-09-27,373.88552410936325,391.0735044430752,9.1566586098249,0.37388552410936327,8.782773085715537,0.0,0.0,156.34470599471493,0.0,77.32617832748362,8.734572618423723,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
271,271,0,15.807089999999999,20.31393,1.473,1.1,4.8,0.558162305,6.743552157,1998-01-01,1998-09-28,375.2041154471354,392.3427169343695,9.168564608067392,0.3752041154471354,8.793360492620257,0.0,0.0,156.95927646979112,0.0,77.43006988657238,8.73549578460554,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
272,272,0,16.67379,21.00729,1.458,0.7,5.0,0.564038867,6.57082668,1998-01-01,1998-09-29,376.52103394488853,393.6109653951005,9.071762239325908,0.37652103394488856,8.69524120538102,0.0,0.0,157.574048622123,0.0,76.63378495753796,8.454970358492854,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
273,273,0,17.62716,21.35397,1.378,1.1,1.0,0.570074303,5.930569738,1998-01-01,1998-09-30,377.7939206191965,394.8782428513092,9.091789458950544,0.37779392061919653,8.713995538331346,0.0,0.0,158.1692120026131,0.0,76.80474124155985,8.49891742695427,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
274,274,0,11.99361,20.660610000000002,1.178,0.75,1.8,0.576272815,5.039425805,1998-01-01,1998-10-01,379.07176621617367,396.1445423683,9.204229066163288,0.37907176621617367,8.825157299947115,0.0,0.0,158.76758792319166,0.0,77.74094685337033,8.739341995401011,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
275,275,0,15.027059999999999,19.44723,1.328,1.0,3.0,0.561692025,6.782649458,1998-01-01,1998-10-02,380.38405533267456,397.4098570506218,9.215961105460147,0.38038405533267455,8.835577050127473,0.0,0.0,159.3830176367994,0.0,77.84337258426392,8.740027745887215,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
276,276,0,14.593710000000002,16.58712,1.198,1.4,2.6,0.567646628,6.623770978,1998-01-01,1998-10-03,381.6946842691929,398.674180042049,9.227650432578614,0.38169468426919295,8.84595574830942,0.0,0.0,159.99863786430217,0.0,77.94543795642475,8.740656880597008,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
277,277,0,13.29366,16.153769999999998,1.238,0.95,3.2,0.573755117,6.947198368,1998-01-01,1998-10-04,383.0036569095291,399.93750452555935,9.239296972618668,0.38300365690952914,8.856293315709138,0.0,0.0,160.61444593963859,0.0,78.04714236525528,8.74122929711822,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
278,278,0,13.03365,17.28048,1.153,0.65,0.4,0.580021147,6.205272854,1998-01-01,1998-10-05,384.31097701994474,401.1998237233122,9.250900654382022,0.38431097701994477,8.866589677362077,0.0,0.0,161.23043919015817,0.0,78.14848523633779,8.741744901572323,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
279,279,0,11.906939999999999,14.3337,1.128,1.1,9.4,0.586448418,6.950829762,1998-01-01,1998-10-06,385.61664825261073,402.46113089662447,9.262461410283636,0.38561664825261077,8.876844762031025,0.0,0.0,161.84661493678212,0.0,78.24946602471559,8.742203608415556,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
280,280,0,13.03365,15.547080000000001,1.063,1.65,0.8,0.593040663,6.906930474,1998-01-01,1998-10-07,386.9206741489557,403.72141934594606,9.273979176263154,0.38692067414895576,8.887058502114199,0.0,0.0,162.4629704941643,0.0,78.35008421417314,8.742605340239606,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
281,281,0,11.646930000000001,15.807089999999999,1.093,0.9,2.4,0.599801648,6.896567374,1998-01-01,1998-10-08,388.22305814291616,404.9806824108333,9.285453891706895,0.3882230581429162,8.89723083356398,0.0,0.0,163.07950317085073,0.0,78.45033931660302,8.742950027590307,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
282,282,0,10.346879999999999,18.06051,1.093,0.5,0.0,0.606735159,3.648003513,1998-01-01,1998-10-09,389.52380356409395,406.2389134699217,9.296885499365336,0.389523803564094,8.907361695801242,0.0,0.0,163.69621026943918,0.0,78.55023087133556,8.743237608779811,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
283,283,0,11.21358,18.40719,1.153,1.2,4.0,0.613844997,6.9257059,1998-01-01,1998-10-10,390.8229136408218,407.4961059408978,9.308273945276076,0.39082291364082183,8.917451031635254,0.0,0.0,164.31308908673762,0.0,78.64975844451307,8.743468029707762,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
284,284,0,14.50704,19.273889999999998,1.238,1.35,7.0,0.59772557,6.448660055,1998-01-01,1998-10-11,392.1203915031418,408.75225328046884,9.319619178687075,0.3921203915031418,8.927498787183934,0.0,0.0,164.93013691392218,0.0,78.74892162846632,8.743641243684253,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
285,285,0,14.16036,17.54049,1.138,1.35,0.0,0.604522961,6.126598769,1998-01-01,1998-10-12,393.4162401856969,410.0073489843321,9.330921151986484,0.3934162401856969,8.937504911800787,0.0,0.0,165.54735103669407,0.0,78.84772004114501,8.74375721126357,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
286,286,0,9.65352,18.32052,0.983,0.8,0.8,0.611482882,4.20546662,1998-01-01,1998-10-13,394.7104626305426,411.2613865871431,9.342179820627784,0.3947104626305426,8.947469357997242,0.0,0.0,166.16472873543572,0.0,78.94615332550933,8.743815900070693,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
287,287,0,12.51363,19.70724,1.308,0.8,0.2,0.618608203,6.784063212,1998-01-01,1998-10-14,396.0030616898757,412.5143596624813,9.353395143067244,0.3960030616898757,8.95739208137737,0.0,0.0,166.78226728536595,0.0,79.04422114902285,8.743817284649982,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
288,288,0,15.980430000000002,20.22726,1.423,0.45,0.0,0.62590173,6.840715922,1998-01-01,1998-10-15,397.29404012868804,413.7662618228171,9.107395771407456,0.3972940401286881,8.710101731278767,0.0,0.0,167.39996395669462,0.0,77.01239221711617,8.08417495805158,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
289,289,0,15.807089999999999,22.65402,1.358,0.95,0.0,0.633366193,3.639605407,1998-01-01,1998-10-16,398.48613760737203,415.0170867194752,9.284445084967972,0.39848613760737206,8.8859589473606,0.0,0.0,167.97120829170086,0.0,78.48325967809265,8.511475600817695,0.0,4.5,0.0,0.0,0.0,0.0,1,6,5,0,0,5
290,290,0,14.85372,24.38742,1.318,2.05,9.0,0.641004231,3.537559504,1998-01-01,1998-10-17,399.73985557667015,416.26682804259804,9.387049093025638,0.3997398555766702,8.987309237448969,0.0,0.0,168.57276654001737,0.0,79.33792366338007,8.745719067559854,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
291,291,0,13.466999999999999,17.62716,1.038,0.85,0.0,0.648818374,4.720071426,1998-01-01,1998-10-18,401.02654720738116,417.5154795211082,9.39808536310565,0.4010265472073812,8.997058815898269,0.0,0.0,169.19102925166285,0.0,79.43448506990426,8.745473926470538,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
292,292,0,8.70015,16.84713,0.883,1.2,0.0,0.656811025,3.717085906,1998-01-01,1998-10-19,402.3116228784483,418.7630349226697,9.409078195718001,0.4023116228784483,9.006766572839553,0.0,0.0,169.80943828846455,0.0,79.5306802897063,8.745171652713253,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
293,293,0,8.96016,16.58712,0.873,0.7,0.0,0.638885506,3.211398386,1998-01-01,1998-10-20,403.59508503414276,420.0094880536474,9.420027564590496,0.40359508503414276,9.016432479556354,0.0,0.0,170.4279909062057,0.0,79.62650911506672,8.744812255858717,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
294,294,0,6.44673,17.8005,0.858,0.6,0.0,0.646475927,5.483893665,1998-01-01,1998-10-21,404.87693604450493,421.25483275906595,9.430933446059255,0.404876936044505,9.02605651001475,0.0,0.0,171.04668435645883,0.0,79.72197135956586,8.744395751431913,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
295,295,0,7.05342,21.613979999999998,1.003,0.45,0.0,0.654224435,1.245742516,1998-01-01,1998-10-22,406.15717820755333,422.4990629225682,9.441795819010155,0.40615717820755337,9.0356386408026,0.0,0.0,171.66551588673465,0.0,79.81706685760795,8.743922160769706,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
296,296,0,11.82027,21.87399,1.238,1.15,7.0,0.66213199,5.90671855,1998-01-01,1998-10-23,407.43581375143043,423.742172466371,9.452614664828184,0.40743581375143045,9.045178851076754,0.0,0.0,172.2844827406289,0.0,79.91179546401037,8.743391510894618,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
297,297,0,14.85372,19.5339,1.243,1.85,10.0,0.670199317,5.795807579,1998-01-01,1998-10-24,408.71284483649026,424.9841553512216,9.463389967344966,0.4087128448364903,9.054677122508476,0.0,0.0,172.9035821579688,0.0,80.00615705357733,8.742803834383286,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
298,298,0,14.85372,19.18722,1.118,2.3,1.0,0.678426888,5.512574925,1998-01-01,1998-10-25,409.9882735573284,426.2250055763518,9.474121712788595,0.4099882735573284,9.064133439231266,0.0,0.0,173.52281137495794,0.0,80.10015152069295,8.74215916924194,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
299,299,0,12.08028,16.9338,0.993,1.45,1.0,0.686814892,5.114547493,1998-01-01,1998-10-26,411.2621019447551,427.4647171794318,9.48480988973284,0.4112621019447551,9.073547787788085,0.0,0.0,174.1421676243201,0.0,80.19377877890832,8.741457558779505,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
300,300,0,10.520219999999998,18.06051,0.948,1.4,0.2,0.695363207,2.445449313,1998-01-01,1998-10-27,412.5343319677153,428.7032842365222,9.495454489054495,0.41253433196771533,9.08292015708678,0.0,0.0,174.761648135442,0.0,80.28703876059619,8.740699051496017,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
301,301,0,13.03365,22.65402,1.153,2.45,0.0,0.704071371,6.480986575,1998-01-01,1998-10-28,413.804965535156,429.94070086202646,9.506055503882013,0.413804965535156,9.092250538346857,0.0,0.0,175.3812501345148,0.0,80.37993141653303,8.739883700956199,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
302,302,0,18.40719,19.10055,1.043,2.3,9.0,0.712938557,5.214432223,1998-01-01,1998-10-29,415.07400449784217,431.1769612086406,9.516612929552489,0.4150740044978422,9.101538925054646,0.0,0.0,176.00097084467444,0.0,80.4724567155503,8.739011565677668,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
303,303,0,8.61348,15.28707,0.918,1.55,8.0,0.692314894,6.594782785,1998-01-01,1998-10-30,416.3414506501228,432.4120594673026,9.527126763571317,0.41634145065012285,9.110785312921195,0.0,0.0,176.6208074861405,0.0,80.56461464420725,8.738082709025292,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
304,304,0,11.906939999999999,16.41378,1.078,1.25,2.0,0.700638963,6.765880975,1998-01-01,1998-10-31,417.60730573165074,433.6459898671418,9.537597005563445,0.4176073057316508,9.119989699831795,0.0,0.0,177.24075727635477,0.0,80.65640520639442,8.73709719908972,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
305,305,0,13.38033,16.41378,1.093,1.6,7.0,0.709091585,6.816338821,1998-01-01,1998-11-01,418.8715714290532,434.87874667542553,9.548023657237538,0.41887157142905324,9.129152085808485,0.0,0.0,177.86081743011732,0.0,80.74782842304349,8.736055108590746,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
306,306,0,8.2668,16.58712,0.968,1.3,0.8,0.717669902,1.766788852,1998-01-01,1998-11-02,420.13424937755934,436.1103241975062,9.558406722341694,0.42013424937755933,9.138272472964134,0.0,0.0,178.48098515972254,0.0,80.83888433176716,8.73495651476461,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
307,307,0,13.466999999999999,16.50045,1.068,1.5,4.6,0.726370585,6.723039063,1998-01-01,1998-11-03,421.39534116258244,437.3407167767665,9.568746206627713,0.4213953411625825,9.14735086546513,0.0,0.0,179.10125767509325,0.0,80.92957298656962,8.73380149926789,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
308,308,0,11.82027,16.760460000000002,0.923,1.25,1.8,0.735189799,5.214868165,1998-01-01,1998-11-04,422.65484832126003,438.56991879456416,9.579042117812838,0.42265484832126005,9.156387269491578,0.0,0.0,179.721632183914,0.0,81.01989445753597,8.732590148077053,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
309,309,0,9.30684,13.640339999999998,0.778,1.0,0.0,0.744123172,3.112614303,1998-01-01,1998-11-05,423.91277234395284,439.79792467017626,9.58929446553846,0.4239127723439529,9.165381693194506,0.0,0.0,180.34210589176337,0.0,81.10984883049623,8.731322551382727,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
310,310,0,3.0665999999999993,14.94039,0.718,0.5,0.0,0.753165771,4.232296594,1998-01-01,1998-11-06,425.16911467570253,441.0247288607411,9.599503261337365,0.4251691146757025,9.174334146661662,0.0,0.0,180.9626760022442,0.0,81.1994362067601,8.729998803500049,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
311,311,0,6.44673,13.987020000000001,0.788,0.75,0.0,0.762312065,2.939708725,1998-01-01,1998-11-07,426.4238767176505,442.25032586120017,9.609668518600502,0.4264238767176505,9.183244641882851,0.0,0.0,181.58333971711357,0.0,81.28865670284738,8.728619002778526,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
312,312,0,3.3266099999999996,17.54049,0.738,0.75,0.0,0.771555899,0.0,1998-01-01,1998-11-08,427.67705982842017,443.47471020423995,9.619790252536848,0.4276770598284202,9.192113192708428,0.0,0.0,182.2040942364116,0.0,81.3775104501613,8.727183251499193,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
313,313,0,7.57344,18.23385,0.978,0.85,8.0,0.780890464,2.813249061,1998-01-01,1998-11-09,428.92866532546043,444.69787646023076,9.62986848014751,0.4289286653254604,9.20093981482205,0.0,0.0,182.82493675858802,0.0,81.46599759477922,8.725691655798668,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
