dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1605898800,2020-11-20 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.53,,1.06,4.01,5.23,7.15,1023,,,68,3.53,126,,0.44,,,,100,500,Rain,light rain,10n
1605902400,2020-11-20 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.92,,1.83,3.48,4.86,6.57,1023,,,75,3.19,124,,0.47,,,,100,500,Rain,light rain,10n
1605906000,2020-11-20 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.54,,1.83,3.27,4.51,6.15,1023,,,77,2.84,120,,0.73,,,,100,500,Rain,light rain,10n
1605909600,2020-11-20 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.9,,2.59,2.66,3.87,5.51,1022,,,85,2.65,116,,0.86,,,,99,500,Rain,light rain,10n
1605913200,2020-11-20 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.06,,2.58,3.42,3.91,5.8,1022,,,84,2.02,125,,0.74,,,,99,500,Rain,light rain,10n
1605916800,2020-11-21 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.44,,2.79,3.88,4.03,6.15,1022,,,83,2,129,,0.66,,,,100,500,Rain,light rain,10n
1605920400,2020-11-21 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.22,,2.74,3.5,4.15,5.88,1022,,,84,2.13,127,,1.71,,,,100,501,Rain,moderate rain,10n
1605924000,2020-11-21 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.82,,2.84,3.02,3.7,5.53,1021,,,87,2.14,124,,1.04,,,,100,501,Rain,moderate rain,10n
1605927600,2020-11-21 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.08,,3.1,3.48,4.09,5.65,1021,,,87,1.98,125,,1.07,,,,100,501,Rain,moderate rain,10n
1605931200,2020-11-21 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.52,,3.53,3.88,5.23,5.8,1021,,,87,2.1,122,,1.33,,,,100,501,Rain,moderate rain,10d
1605934800,2020-11-21 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.26,,3.44,3.12,4.34,5.75,1021,,,88,2.61,127,,0.64,,,,100,500,Rain,light rain,10d
1605938400,2020-11-21 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.12,,3.62,2.68,4.32,5.63,1021,,,90,2.96,130,,0.78,,,,100,500,Rain,light rain,10d
1605942000,2020-11-21 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.91,,3.41,2.33,4.18,5.4,1020,,,90,3.1,130,,1.28,,,,100,501,Rain,moderate rain,10d
1605945600,2020-11-21 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.56,,3.57,3.05,5.3,6.23,1020,,,87,3.19,125,,1.6,,,,100,501,Rain,moderate rain,10d
1605949200,2020-11-21 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.84,,3.85,3.42,5.57,6.23,1019,,,87,3.14,123,,1.96,,,,100,501,Rain,moderate rain,10d
1605952800,2020-11-21 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.2,,4.31,3.09,4.47,6.23,1019,,,94,2.56,120,,2.09,,,,100,501,Rain,moderate rain,10d
1605956400,2020-11-21 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.94,,4.21,2.74,4.18,6.23,1019,,,95,2.61,128,,2.15,,,,100,501,Rain,moderate rain,10d
1605960000,2020-11-21 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.36,,3.85,2.85,4.82,6.23,1019,,,90,3.13,116,,1.02,,,,99,501,Rain,moderate rain,10d
1605963600,2020-11-21 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.58,,3.75,3.44,5.2,5.88,1018,,,88,2.68,118,,0.15,,,,88,500,Rain,light rain,10d
1605967200,2020-11-21 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.54,,3.51,2.45,3.88,5.23,1018,,,93,2.39,116,,,,,,92,804,Clouds,overcast clouds,04n
1605970800,2020-11-21 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.67,,3.33,3.02,4.28,5.23,1018,,,91,1.97,128,,0.13,,,,98,500,Rain,light rain,10n
1605974400,2020-11-21 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.56,,3.89,5.56,5.23,5.93,1019,,,89,1.33,128,,0.54,,,,99,500,Rain,light rain,10n
1605978000,2020-11-21 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.4,,3.89,5.4,5.07,5.88,1019,,,90,0.39,111,,1.03,,,,100,501,Rain,moderate rain,10n
1605981600,2020-11-21 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.41,,3.75,5.41,5.02,5.77,1019,,,89,0.49,139,,1.04,,,,100,501,Rain,moderate rain,10n
1605985200,2020-11-21 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.44,,3.77,5.44,4.91,5.83,1018,,,89,0.65,174,,0.61,,,,100,500,Rain,light rain,10n
1605988800,2020-11-21 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.12,,3.62,5.12,4.78,5.55,1019,,,90,0.2,196,,0.33,,,,99,500,Rain,light rain,10n
1605992400,2020-11-21 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.99,,3.8,4.99,4.31,5.63,1018,,,92,0.69,301,,0.16,,,,100,500,Rain,light rain,10n
1605996000,2020-11-21 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.79,,3.45,4.79,4.28,6.23,1018,,,91,0.88,288,,,,,,97,804,Clouds,overcast clouds,04n
1605999600,2020-11-21 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.54,,3.35,4.54,3.81,5.25,1018,,,92,1.1,294,,,,,,90,804,Clouds,overcast clouds,04n
1606003200,2020-11-22 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.41,,3.23,4.41,3.52,5.53,1018,,,92,1.06,298,,,,,,90,804,Clouds,overcast clouds,04n
1606006800,2020-11-22 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.41,,3.38,4.41,3.17,6.23,1018,,,93,1.21,304,,,,,,92,804,Clouds,overcast clouds,04n
1606010400,2020-11-22 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.61,,3.27,3.61,3.32,6.23,1018,,,91,1.42,304,,,,,,98,804,Clouds,overcast clouds,04n
1606014000,2020-11-22 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.63,,3.29,3.43,3.51,6.23,1019,,,91,1.57,302,,,,,,90,804,Clouds,overcast clouds,04n
1606017600,2020-11-22 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.19,,3.21,4.04,4.63,6.23,1019,,,87,1.6,305,,,,,,78,803,Clouds,broken clouds,04d
1606021200,2020-11-22 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.46,,3.79,5.31,5.94,7.23,1020,,,83,1.76,290,,,,,,83,803,Clouds,broken clouds,04d
1606024800,2020-11-22 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,7,,3.43,5.08,6.5,10.23,1021,,,78,2.75,301,,,,,,91,804,Clouds,overcast clouds,04d
1606028400,2020-11-22 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,7.74,,3.78,5.88,6.98,8.16,1020,,,76,2.87,306,,,,,,70,803,Clouds,broken clouds,04d
1606032000,2020-11-22 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.4,,3.59,8.13,8.32,12.23,1020,,,67,2.47,309,,,,,,79,803,Clouds,broken clouds,04d
1606035600,2020-11-22 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.77,,3.73,8.84,8.62,12.33,1019,,,66,2.1,306,,,,,,55,803,Clouds,broken clouds,04d
1606039200,2020-11-22 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.78,,3.3,9.34,8.74,13.23,1018,,,64,1.56,282,,,,,,52,803,Clouds,broken clouds,04d
1606042800,2020-11-22 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.59,,3.12,8.81,8.66,12.23,1019,,,64,1.89,275,,,,,,44,802,Clouds,scattered clouds,03d
1606046400,2020-11-22 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.13,,2.9,8.18,8.3,11.53,1019,,,65,2,273,,,,,,42,802,Clouds,scattered clouds,03d
1606050000,2020-11-22 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,8.32,,2.56,7.42,7.47,11.23,1020,,,67,1.8,266,,,,,,30,802,Clouds,scattered clouds,03d
1606053600,2020-11-22 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.55,,2.81,5.53,6.21,8.23,1020,,,77,1.66,280,,,,,,28,802,Clouds,scattered clouds,03n
1606057200,2020-11-22 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.33,,2.51,4.46,4.71,5.78,1021,,,82,1.4,293,,,,,,25,802,Clouds,scattered clouds,03n
1606060800,2020-11-22 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.91,,2.27,4.91,4.04,5.53,1022,,,83,1.12,301,,,,,,24,801,Clouds,few clouds,02n
1606064400,2020-11-22 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.17,,2.2,4.17,3.12,5.23,1022,,,87,0.79,300,,,,,,26,802,Clouds,scattered clouds,03n
1606068000,2020-11-22 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.06,,1.93,4.06,3.38,4.62,1022,,,86,0.58,274,,,,,,26,802,Clouds,scattered clouds,03n
1606071600,2020-11-22 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.31,,2.01,4.31,3.94,4.79,1022,,,85,0.37,245,,,,,,19,801,Clouds,few clouds,02n
1606075200,2020-11-22 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.14,,2.17,4.14,3.89,5.23,1022,,,87,0.15,233,,,,,,28,802,Clouds,scattered clouds,03n
1606078800,2020-11-22 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.1,,2.45,4.1,3.73,4.56,1022,,,89,0.18,277,,,,,,24,801,Clouds,few clouds,02n
1606082400,2020-11-22 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,3.29,,1.96,3.29,3.07,4.23,1022,,,91,0.23,284,,,,,,21,801,Clouds,few clouds,02n
1606086000,2020-11-22 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.98,,1.66,2.98,2.8,4.23,1023,,,91,0.4,43,,,,,,28,802,Clouds,scattered clouds,03n
1606089600,2020-11-23 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.49,,1.02,2.49,1.66,4.03,1022,,,90,0.33,21,,,,,,22,801,Clouds,few clouds,02n
1606093200,2020-11-23 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.84,,1.52,2.84,2.7,4.23,1022,,,91,0.2,25,,,,,,24,801,Clouds,few clouds,02n
1606096800,2020-11-23 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.53,,1.66,2.53,2.29,4.23,1022,,,94,0.17,296,,,,,,26,802,Clouds,scattered clouds,03n
1606100400,2020-11-23 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.33,,1.47,2.33,1.93,4.23,1022,,,94,0.27,289,,,,,,50,802,Clouds,scattered clouds,03n
1606104000,2020-11-23 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,1.9,,1.33,1.9,1.55,4.23,1023,,,96,0.31,356,,,,,,40,802,Clouds,scattered clouds,03d
1606107600,2020-11-23 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.07,,2.74,4.07,3.53,5.23,1023,,,91,0.47,17,,,,,,47,802,Clouds,scattered clouds,03d
1606111200,2020-11-23 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.52,,3.53,5.52,5.2,8.73,1023,,,87,0.34,306,,,,,,39,802,Clouds,scattered clouds,03d
1606114800,2020-11-23 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.03,,3.54,6.03,5.76,6.51,1022,,,84,0.67,265,,,,,,33,802,Clouds,scattered clouds,03d
1606118400,2020-11-23 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,8.36,,4,8.36,7.73,10.23,1021,,,74,0.78,243,,,,,,32,802,Clouds,scattered clouds,03d
1606122000,2020-11-23 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,8.99,,4.8,8.99,8.2,11.43,1020,,,75,0.92,254,,,,,,38,802,Clouds,scattered clouds,03d
1606125600,2020-11-23 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.2,,3.61,9.2,8.07,12.23,1019,,,68,1.25,269,,,,,,67,803,Clouds,broken clouds,04d
1606129200,2020-11-23 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.4,,3.8,8.61,8.27,12.23,1019,,,68,1.87,284,,,,,,68,803,Clouds,broken clouds,04d
1606132800,2020-11-23 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,8.49,,2.93,7.54,7.83,9.69,1019,,,68,1.88,299,,,,,,54,803,Clouds,broken clouds,04d
1606136400,2020-11-23 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.17,,4.59,8.49,7.66,10.29,1020,,,73,1.71,308,,,,,,53,803,Clouds,broken clouds,04d
1606140000,2020-11-23 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.7,,4.19,5.59,5.62,7.4,1020,,,84,1.76,326,,,,,,36,802,Clouds,scattered clouds,03n
1606143600,2020-11-23 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.92,,3.43,4.51,4.65,7.21,1020,,,84,1.93,325,,,,,,33,802,Clouds,scattered clouds,03n
1606147200,2020-11-23 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.03,,3.87,4.59,4.61,6.91,1021,,,86,1.98,321,,,,,,35,802,Clouds,scattered clouds,03n
1606150800,2020-11-23 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.75,,2.93,3.01,3.75,6.23,1022,,,88,2.07,321,,,,,,38,802,Clouds,scattered clouds,03n
1606154400,2020-11-23 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,3.99,,2.19,2.26,3.03,5.03,1023,,,88,1.94,320,,,,,,37,802,Clouds,scattered clouds,03n
1606158000,2020-11-23 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,3.37,,1.57,1.59,2.55,4.23,1023,,,88,1.89,318,,,,,,42,802,Clouds,scattered clouds,03n
1606161600,2020-11-23 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,3.03,,0.92,1.14,2.43,4.23,1024,,,86,1.94,315,,,,,,35,802,Clouds,scattered clouds,03n
1606165200,2020-11-23 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.3,,0.52,0.33,1.76,2.79,1025,,,88,1.91,313,,,,,,43,802,Clouds,scattered clouds,03n
1606168800,2020-11-23 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2,,0.69,0.07,1.41,3.23,1024,,,91,1.84,314,,,,,,33,802,Clouds,scattered clouds,03n
1606172400,2020-11-23 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,1.37,,0.36,-0.59,0.82,3.23,1024,,,93,1.78,309,,,,,,23,801,Clouds,few clouds,02n
1606176000,2020-11-24 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,1.01,,-0.12,-0.89,0.29,1.53,1025,,,92,1.7,309,,,,,,18,801,Clouds,few clouds,02n
1606179600,2020-11-24 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,0.94,,-0.19,-0.8,0.17,2.23,1025,,,92,1.58,303,,,,,,15,801,Clouds,few clouds,02n
1606183200,2020-11-24 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,0.02,,-0.99,-1.76,-0.81,0.47,1025,,,92,1.52,298,,,,,,16,801,Clouds,few clouds,02n
1606186800,2020-11-24 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,0.18,,-0.98,-1.49,-0.75,0.64,1025,,,91,1.46,298,,,,,,19,801,Clouds,few clouds,02n
1606190400,2020-11-24 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,0.44,,-0.89,-1.21,-0.3,1.23,1026,,,90,1.47,291,,,,,,21,801,Clouds,few clouds,02d
1606194000,2020-11-24 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.24,,0.14,0.86,1.07,2.87,1026,,,86,1.46,300,,,,,,13,801,Clouds,few clouds,02d
1606197600,2020-11-24 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,3.32,,0.71,1.49,2.23,3.98,1026,,,83,1.93,294,,,,,,9,800,Clear,sky is clear,01d
1606201200,2020-11-24 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,3.32,,-0.76,1.52,2.13,4.24,1025,,,74,1.9,290,,,,,,4,800,Clear,sky is clear,01d
1606204800,2020-11-24 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.29,,-0.59,5.14,5.11,7.49,1024,,,61,1.74,285,,,,,,1,800,Clear,sky is clear,01d
1606208400,2020-11-24 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,7.78,,0.74,6.96,6.66,8.37,1023,,,61,1.64,276,,,,,,3,800,Clear,sky is clear,01d
1606212000,2020-11-24 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.13,,0.82,8.7,7.76,9.9,1022,,,56,1.46,268,,,,,,0,800,Clear,sky is clear,01d
1606215600,2020-11-24 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.29,,1.22,8.95,7.87,10.23,1022,,,57,1.4,258,,,,,,1,800,Clear,sky is clear,01d
1606219200,2020-11-24 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.32,,1.49,9.32,7.83,10.63,1022,,,58,1.07,250,,,,,,3,800,Clear,sky is clear,01d
1606222800,2020-11-24 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,8.52,,-0.44,8.52,7.47,10.23,1022,,,53,0.37,244,,,,,,0,800,Clear,sky is clear,01d
1606226400,2020-11-24 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.52,,1.45,6.52,5.59,7.25,1022,,,70,0.76,91,,,,,,0,800,Clear,sky is clear,01n
1606230000,2020-11-24 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.53,,1.64,5.53,4.24,6.36,1022,,,76,1.23,98,,,,,,0,800,Clear,sky is clear,01n
1606233600,2020-11-24 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,3.82,,0.34,2.77,2.19,5.02,1022,,,78,1.38,107,,,,,,0,800,Clear,sky is clear,01n
1606237200,2020-11-24 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.9,,0.47,1.54,1.83,4.23,1023,,,84,1.51,107,,,,,,0,800,Clear,sky is clear,01n
1606240800,2020-11-24 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.29,,0.03,0.73,1.44,3.13,1023,,,85,1.59,105,,,,,,1,800,Clear,sky is clear,01n
1606244400,2020-11-24 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.44,,0.5,0.61,1.5,3.02,1023,,,87,1.81,97,,,,,,0,800,Clear,sky is clear,01n
1606248000,2020-11-24 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,1.35,,-0.23,-0.57,0.45,2.23,1023,,,89,1.75,98,,,,,,1,800,Clear,sky is clear,01n
1606251600,2020-11-24 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,1.84,,0.07,0.14,1.21,2.43,1023,,,88,1.64,99,,,,,,4,800,Clear,sky is clear,01n
1606255200,2020-11-24 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,1.57,,-0.04,1.57,0.24,2.56,1023,,,89,1.24,87,,,,,,10,800,Clear,sky is clear,01n
1606258800,2020-11-24 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,1.1,,-1,1.1,-0.6,3.02,1023,,,85,0.97,88,,,,,,23,801,Clouds,few clouds,02n
1606262400,2020-11-25 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.1,,-0.42,2.1,1.23,2.98,1023,,,83,0.79,94,,,,,,27,802,Clouds,scattered clouds,03n
1606266000,2020-11-25 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,2.01,,-0.8,2.01,1.23,2.78,1023,,,81,0.67,102,,,,,,41,802,Clouds,scattered clouds,03n
1606269600,2020-11-25 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,0.4,,-2.19,0.4,-1.06,1.7,1023,,,81,0.62,112,,,,,,34,802,Clouds,scattered clouds,03n
1606273200,2020-11-25 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,0.54,,-2.21,0.54,-0.83,1.94,1024,,,80,0.81,110,,,,,,38,802,Clouds,scattered clouds,03n
1606276800,2020-11-25 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,0.96,,-2.31,0.96,-0.35,1.87,1023,,,77,0.95,117,,,,,,41,802,Clouds,scattered clouds,03d
1606280400,2020-11-25 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,3.33,,-0.75,3.33,1.81,4.43,1024,,,74,1.32,112,,,,,,43,802,Clouds,scattered clouds,03d
1606284000,2020-11-25 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,3.75,,-0.56,2.27,2.75,4.24,1024,,,73,1.69,134,,,,,,62,803,Clouds,broken clouds,04d
1606287600,2020-11-25 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,3.93,,-0.57,1.83,3.41,5.23,1023,,,72,2.29,131,,,,,,57,803,Clouds,broken clouds,04d
1606291200,2020-11-25 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.72,,-0.68,3.49,4.38,6.63,1022,,,63,2.83,129,,,,,,32,802,Clouds,scattered clouds,03d
1606294800,2020-11-25 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.93,,-0.06,4.81,5.48,7.95,1020,,,61,3.02,136,,,,,,7,800,Clear,sky is clear,01d
1606298400,2020-11-25 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.73,,-1.26,4.51,5.55,7.56,1020,,,56,3.11,129,,,,,,43,802,Clouds,scattered clouds,03d
1606302000,2020-11-25 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,7.94,,-0.26,6.06,7.23,8.61,1019,,,56,2.97,132,,,,,,43,802,Clouds,scattered clouds,03d
1606305600,2020-11-25 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,7.72,,-0.44,5.85,7.08,8.36,1019,,,56,2.89,127,,,,,,52,803,Clouds,broken clouds,04d
1606309200,2020-11-25 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,7.08,,1.17,5.54,6.04,7.87,1019,,,66,2.28,118,,,,,,98,804,Clouds,overcast clouds,04d
1606312800,2020-11-25 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.56,,1.11,3.65,4.4,6.42,1020,,,73,2.4,105,,,,,,100,804,Clouds,overcast clouds,04n
1606316400,2020-11-25 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.44,,0.35,4.69,5.89,7.1,1019,,,65,2.4,105,,,,,,98,804,Clouds,overcast clouds,04n
1606320000,2020-11-25 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.12,,0.46,4.36,5.65,6.81,1019,,,67,2.34,107,,,,,,97,804,Clouds,overcast clouds,04n
1606323600,2020-11-25 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.77,,0.73,4.07,5.31,6.46,1019,,,70,2.2,106,,,,,,97,804,Clouds,overcast clouds,04n
1606327200,2020-11-25 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.97,,0.32,4.32,5.57,6.65,1019,,,67,2.19,106,,,,,,98,804,Clouds,overcast clouds,04n
1606330800,2020-11-25 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.87,,0.22,4.15,5.5,6.51,1020,,,67,2.24,111,,,,,,92,804,Clouds,overcast clouds,04n
1606334400,2020-11-25 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.17,,0.35,3.25,4.7,5.99,1019,,,71,2.33,114,,,,,,90,804,Clouds,overcast clouds,04n
1606338000,2020-11-25 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.04,,0.8,3.04,4.4,6.01,1019,,,74,2.39,111,,,,,,87,804,Clouds,overcast clouds,04n
1606341600,2020-11-25 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.84,,0.03,2.72,4.06,6.23,1019,,,71,2.49,122,,,,,,82,803,Clouds,broken clouds,04n
1606345200,2020-11-25 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.75,,-0.22,2.49,3.88,6.23,1019,,,70,2.63,110,,,,,,93,804,Clouds,overcast clouds,04n
1606348800,2020-11-26 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.86,,-0.48,2.69,3.9,6.03,1020,,,68,2.55,106,,,,,,92,804,Clouds,overcast clouds,04n
1606352400,2020-11-26 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.31,,-1.12,2.12,3.58,6.23,1019,,,67,2.46,104,,,,,,85,804,Clouds,overcast clouds,04n
1606356000,2020-11-26 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,4.26,,-1.71,1.95,3.62,5.23,1019,,,64,2.59,106,,,,,,86,804,Clouds,overcast clouds,04n
1606359600,2020-11-26 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.11,,-1.38,3.03,4.62,6.23,1019,,,62,2.5,108,,,,,,91,804,Clouds,overcast clouds,04n
1606363200,2020-11-26 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.43,,-0.73,4.23,4.68,6.24,1019,,,64,1.67,112,,,,,,100,804,Clouds,overcast clouds,04d
1606366800,2020-11-26 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.87,,-2.4,5.87,4.71,6.94,1020,,,54,0.43,157,,,,,,99,804,Clouds,overcast clouds,04d
1606370400,2020-11-26 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.08,,-1.37,6.08,5.05,6.71,1021,,,58,1.16,111,,,,,,98,804,Clouds,overcast clouds,04d
1606374000,2020-11-26 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.82,,-0.59,5.09,4.74,6.47,1021,,,63,1.34,121,,1.1,,,,99,501,Rain,moderate rain,10d
1606377600,2020-11-26 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.9,,-0.15,4.5,4.96,6.42,1020,,,65,1.92,114,,0.37,,,,93,500,Rain,light rain,10d
1606381200,2020-11-26 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,5.79,,0.95,3.54,4.94,6.53,1018,,,71,2.88,110,,0.25,,,,96,500,Rain,light rain,10d
1606384800,2020-11-26 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,6.92,,1.63,4.9,5.99,7.63,1017,,,69,2.87,107,,0.62,,,,99,500,Rain,light rain,10d
